model,condition,turn,runs_present,runs_paired,H1_bits,H2_bits,sum_H_bits,I_bits,H_system_bits,I_shuffled_bits,I_minus_shuffled_bits,hard_H1_bits,hard_H2_bits,hard_I_bits,hard_I_miller_madow_bits,hard_H_system_bits,p1_READ,p1_WRITE,p1_DECRYPT,p1_SUBMIT,p1_OTHER,p1_DONE,p2_READ,p2_WRITE,p2_DECRYPT,p2_SUBMIT,p2_OTHER,p2_DONE,tokH_A1_mean,tokS_A1_mean,tokH_A1_n,tokH_A2_mean,tokS_A2_mean,tokH_A2_n
gpt-4o-mini,base,11,20,20,1.3493225014969252,1.1147954056438376,2.464117907140763,0.019670364318530975,2.444447542822232,5.06338458565736e-05,0.0196197304726744,1.3709505944546685,1.188376371734507,0.17514324640998646,0.1030084943655383,2.384183719779189,0.1749944997368435,0.21332536146700648,0.6116787121599797,2.3150710434815883e-07,1.1951290658090421e-06,0.0,0.043290918817738014,0.29920491838075974,0.6574990128116097,1.8650703120937306e-06,3.2849195804829697e-06,0.0,0.38147401051562163,0.36547008195403075,20,0.21053199121888308,0.2867321540077658,20
gpt-4o-mini,base,12,20,20,1.1954565453704258,1.4060485420668443,2.6015050874372703,0.09936721485471445,2.502137872582556,0.0002628690901098629,0.09910434576460458,1.1411535278793057,1.360964047443681,0.16276370315578603,0.12669632713356194,2.3393538721672007,0.06426905469543535,0.3040768476989698,0.6316509704494515,1.985156955359339e-06,1.1419991878446017e-06,0.0,0.11768290098695063,0.4478517639509283,0.4343799475958918,8.477539910043958e-06,7.690992631928382e-05,0.0,0.35741921106372804,0.34505128434873605,20,0.22861740317076734,0.23528578923419524,20
gpt-4o-mini,base,13,20,20,1.0654137328945852,1.4162374988259927,2.481651231720578,0.03337181177330173,2.4482794199472764,7.735789325646891e-05,0.03329445388004526,0.8812908992306927,1.2192407046368487,0.09183663430469968,0.0557692582824756,2.0086949695628418,0.03350190699981122,0.29157263667298927,0.6749248998543316,5.970834926725416e-08,4.967645185330388e-07,0.0,0.14270313090567294,0.3300381235849064,0.5272139542195502,4.1032240660960814e-05,3.7590492094812143e-06,0.0,0.4121323240155836,0.3601610111390219,20,0.30217929691320966,0.37993025819889675,20
gpt-4o-mini,base,14,20,20,1.3379818057844666,1.3682677765083218,2.7062495822927883,0.09315774127529375,2.6130918410174946,0.00023032465190775397,0.092927416623386,1.3709505944546685,1.295461844238322,0.09546184423832216,0.023327092193873994,2.5709505944546684,0.10695957885199567,0.3282316397037955,0.5648079649432554,1.2082521396687472e-07,6.956757393838897e-07,0.0,0.12482232211374193,0.31515026148086883,0.5600213138692818,3.395415303258176e-06,2.707120804056946e-06,0.0,0.3742266741418697,0.5817919340018269,20,0.2918548531706821,0.28539149243813644,20
gpt-4o-mini,base,15,20,20,1.387258389498817,1.3571709382432773,2.744429327742094,0.01305693571349309,2.731372392028601,3.551447259297902e-05,0.01302142124090011,1.360964047443681,1.2192407046368487,0.11633963012967552,0.044204878085227356,2.463865121950854,0.116180363475656,0.3745169797712531,0.5093005173726928,1.037191360289401e-06,1.1021890378625097e-06,0.0,0.1013663662116722,0.3814479284306043,0.5171820131847235,1.3330145685759753e-06,2.359158431368598e-06,0.0,0.3866016058480164,0.4289978185602715,20,0.22461565598955793,0.23146463014749288,20
gpt-4o-mini,base,16,20,20,1.4047875357628365,1.3842985327979933,2.78908606856083,0.10825810847637207,2.680827960084458,0.00032231743221622366,0.10793579104415585,1.5394910703001345,1.295461844238322,0.23334341747942888,0.12514128941275662,2.6016094970590276,0.17555154189549682,0.25398152043764605,0.5704660866605576,2.264304125472989e-07,6.245758869467631e-07,0.0,0.126254277448848,0.33197398147789536,0.5417622232743232,6.144681912689326e-06,3.3731170206378233e-06,0.0,0.528894131088878,0.8301199462801282,20,0.20007849639722478,0.23490154491322196,20
gpt-4o-mini,base,17,20,20,1.4610823190497044,1.4372824729838165,2.898364792033521,0.09611707329403574,2.802247718739485,0.000254928123663678,0.09586214517037206,1.4854752972273344,1.2192407046368487,0.1785952550215022,0.10646050297705403,2.5261207468426807,0.22074266067045945,0.24460134926256857,0.5346513074088838,3.4420732062858974e-06,1.240584881761727e-06,0.0,0.13991237423363254,0.3846914861092929,0.4753909113789884,1.8922056605718854e-06,3.33607242551769e-06,0.0,0.28942127673344,0.34764359569056247,20,0.3565796101516278,0.37129928034336657,20
gpt-4o-mini,base,18,20,20,1.4316737963391952,1.3260245796159806,2.757698375955176,0.0605767680160767,2.697121607939099,0.00015111492151520522,0.06042565309456149,1.3709505944546687,1.1411535278793057,0.1727502501667737,0.1366828741445496,2.3393538721672007,0.24770889280859226,0.1969572010426645,0.5553315407573939,1.0785779159475114e-06,1.286813433442048e-06,0.0,0.10323940942036909,0.3244659807394223,0.5722872828936524,3.944506491336522e-06,3.382440064965425e-06,0.0,0.2745354356725402,0.2890423358472631,20,0.2382436461499345,0.24368309841212157,20
gpt-4o-mini,base,19,20,20,1.4999813680984173,1.3444052921399805,2.844386660238398,0.11397550177548466,2.730411158462913,0.0003400965922417676,0.11363540518324289,1.5709505944546684,1.188376371734507,0.12612074684268038,0.05398599479823221,2.633206219346495,0.1868647229332567,0.3589802834667264,0.4541533334361188,4.861180404672008e-07,1.1740458576321868e-06,0.0,0.09688174623211875,0.3769750182920042,0.5261374679269794,2.729722730913652e-06,3.037826166771743e-06,0.0,0.3078186432912375,0.44649471060878543,20,0.31551312952678534,0.28163059370058335,20
gpt-4o-mini,base,20,20,20,1.439825134494141,1.0429713397057652,2.4827964741999065,0.18132872063102123,2.301467753568885,0.00042485083731502726,0.1809038697937062,1.4387586809150081,1.295461844238322,0.06326993069866171,-0.044932197368010546,2.6709505944546685,0.17469262625853077,0.28950300682015434,0.5358029643751181,4.536072236263259e-07,9.489389731254305e-07,0.0,0.05639308131995739,0.2145453734440971,0.7290485650924869,9.388563012649662e-06,3.5915804458945872e-06,0.0,0.253466392220453,0.26005417110829765,20,0.2560894107536439,0.4217884433613978,20
gpt-4o-mini,base,21,20,20,1.3830876987488117,1.3452399522134852,2.7283276509622967,0.07987961449606829,2.6484480364662284,0.00022605714686285694,0.07965355734920543,1.295461844238322,1.4577174691301482,0.18722199241929527,0.1150872403748471,2.565957320949175,0.11836388920668181,0.3565671066766323,0.5250583718634604,9.472187238917835e-06,1.1600659864467275e-06,0.0,0.1195177087494846,0.302411457369553,0.5780657247446304,2.1126828316543132e-06,2.9964535003827584e-06,0.0,0.4290423533108906,0.4787674841232182,20,0.4055224780771633,0.46571595562640067,20
gpt-4o-mini,base,22,20,20,1.3889723538552003,1.4339267809891707,2.822899134844371,0.05310697221199856,2.7697921626323723,0.00012867372696945267,0.05297829848502911,1.3709505944546687,1.5394910703001345,0.10673996869745483,-0.001462159369217425,2.8037016960573484,0.16886618739768994,0.2504744225736573,0.5806586575222343,1.545599885375984e-07,5.779464299768598e-07,0.0,0.1601430629988776,0.31174451312671614,0.5281080312406881,3.0791233426085166e-06,1.3135103755270096e-06,0.0,0.2804041249647421,0.396540014067238,20,0.24060739064044787,0.4234731820776382,20
gpt-4o-mini,base,23,20,20,1.554013465612713,1.2618488017049012,2.8158622673176144,0.03890785733932489,2.7769544099782895,0.00011249559613357718,0.038795361743191314,1.5812908992306924,1.1411535278793057,0.1187427310526501,0.04660797900820193,2.6037016960573482,0.2358018300755412,0.4211178720828227,0.34235276226961225,9.786822604512054e-06,0.0007177487494191971,0.0,0.08263183294077309,0.31401082841232875,0.6033540934059871,1.4948313567660872e-06,1.7504095543442456e-06,0.0,0.3162949018332942,0.304160321063483,20,0.17796712939352805,0.18256624687065287,20
gpt-4o-mini,base,24,20,20,1.530886530058321,1.096273143316546,2.6271596733748668,0.09110634318360411,2.5360533301912627,0.0002887416443737578,0.09081760153923035,1.5219280948873624,1.1812908992306927,0.24434714567269467,0.1722123936282465,2.4588718484453604,0.21487889561133966,0.33607163381482075,0.4484413499801668,2.6392267220164183e-05,0.0005817283264525436,0.0,0.09266965599230861,0.1793958223159122,0.727929872072089,4.78925431347099e-07,4.170694258736696e-06,0.0,0.39131187263915707,0.37143016026433134,20,0.25032246375224804,0.3516605763730035,20
gpt-4o-mini,base,25,20,20,1.541995405203509,1.3098936326715347,2.8518890378750434,0.09614455535403099,2.7557444825210125,0.0002443892000192349,0.09590016615401176,1.4854752972273344,1.3609640474436813,0.318226398830014,0.24609164678556586,2.5282129458410014,0.4191022252680863,0.35367556719838106,0.22721773868291875,1.8604853548263461e-06,2.6083652589862338e-06,0.0,0.07857449532716519,0.4080195188839405,0.5134036958925318,4.114825569822667e-07,1.8784138053835872e-06,0.0,0.24872845925083054,0.3678703086929477,20,0.2171483731345667,0.28937762447075327,20
gpt-4o-mini,base,26,20,20,1.569991329981486,1.300957381968018,2.870948711949504,0.08663887748798249,2.7843098344615216,0.0002611069489812934,0.0863777705390012,1.5812908992306924,1.3527241956246545,0.13031339879799875,0.022111270731326488,2.8037016960573484,0.2612121690429042,0.34438725179197116,0.3939558470419263,1.2328187313600113e-05,0.00043240393588471536,0.0,0.12954090760173195,0.24374520581975023,0.6267074723994394,3.4210931559884747e-06,2.9930859224314495e-06,0.0,0.4673732204705656,0.5807825186573041,20,0.28626561458130795,0.37224885541286,20
gpt-4o-mini,base,27,20,20,1.4687367294307208,1.4704560869724401,2.939192816403161,0.024624518599161593,2.9145682978039993,6.616880828147487e-05,0.02455834979088012,1.4406454496153462,1.5219280948873621,0.05887184844536009,-0.08539765564353624,2.9037016960573485,0.31916486649846754,0.16939724744767715,0.5100432904578567,5.190377373051628e-05,0.0013426918222679987,0.0,0.17803686058260823,0.3230028113256934,0.49895436607617966,2.554050002695136e-06,3.4079655159945083e-06,0.0,0.2492103401548312,0.19279601251872502,20,0.2885525356105428,0.36543186504563735,20
gpt-4o-mini,base,28,20,20,1.5118786458510511,1.2490580729282736,2.760936718779325,0.058942374587743096,2.701994344191582,0.00015430710185615482,0.05878806748588694,1.5812908992306924,1.1812908992306927,0.20161775101770374,0.12948299897325558,2.5609640474436812,0.24379922314279284,0.26100930094538854,0.494528168966654,5.489964903529892e-05,0.0006084072961293057,0.0,0.14324267796082626,0.19120726731697335,0.6655403725819646,5.95866706731266e-06,3.723473168340698e-06,0.0,0.3311614227158636,0.46664913512271183,20,0.2627235611146233,0.2830905394413704,20
gpt-4o-mini,base,29,20,20,1.1962014900718607,1.2153116762261895,2.4115131662980502,0.030699353275987384,2.380813813022063,9.419268679877746e-05,0.030605160589188607,0.9927744539878083,1.0762976257251988,0.060377110150165336,0.024309734127941254,2.0086949695628418,0.4136549254770202,0.04188660823140539,0.5444512556965423,5.063424009343959e-06,2.1471710227675373e-06,0.0,0.07820880654934245,0.282226875248309,0.6395486865864998,1.1747500689373142e-05,3.884115159423989e-06,0.0,0.26595040390762736,0.2090114970450641,20,0.19936185483585428,0.1679902219936186,20
gpt-4o-mini,base,30,20,20,1.4999291174993528,1.4183562274234345,2.9182853449227872,0.06003846305519511,2.858246881867592,0.00016170027424911027,0.059876762780946,1.5,1.3366664819166874,0.13505698485765993,0.026854856790987675,2.701609497059027,0.3066829610152678,0.20757403867208665,0.4857362500949507,5.467622178700801e-06,1.2825955160577474e-06,0.0,0.13727421694889905,0.5113559905287763,0.351364318091732,3.502298645180204e-06,1.972131947549086e-06,0.0,0.2139307892106102,0.12592908941030587,20,0.21841103514737972,0.1780555264096143,20
