model,condition,turn,runs_present,runs_paired,H1_bits,H2_bits,sum_H_bits,I_bits,H_system_bits,I_ci_low,I_ci_high,H_system_ci_low,H_system_ci_high,I_shuffled_bits,I_minus_shuffled_bits,hard_H1_bits,hard_H2_bits,hard_I_bits,hard_I_miller_madow_bits,hard_H_system_bits,p1_READ,p1_WRITE,p1_DECRYPT,p1_SUBMIT,p1_OTHER,p1_DONE,p2_READ,p2_WRITE,p2_DECRYPT,p2_SUBMIT,p2_OTHER,p2_DONE,tokH_A1_mean,tokH_A1_ci_low,tokH_A1_ci_high,tokS_A1_mean,tokH_A1_n,tokH_A2_mean,tokH_A2_ci_low,tokH_A2_ci_high,tokS_A2_mean,tokH_A2_n,tokH_sum_mean,tokH_sum_ci_low,tokH_sum_ci_high
gpt-4o-mini,switch,1,20,20,0.0002250860551152914,0.0021644614137578022,0.0023895474688730937,6.9269032491709935e-12,0.0023895474619461906,9.58153487489287e-13,3.6171642531485555e-11,0.0020044658570735744,0.002756261034291028,1.9666470794752372e-14,6.907236778376241e-12,-0.0,-0.0,0.0,0.0,-0.0,2.3105608757165924e-06,9.638606964634872e-06,0.9999878847459523,0.0,1.6608620733660558e-07,0.0,0.00011383608908994988,3.065476172941675e-05,0.9998552947664624,0.0,2.1438271826123034e-07,0.0,0.005954350631742886,1.772964863965394e-05,0.01782602825959876,0.011849932076842299,20,0.005001603788661591,0.0002725504375758642,0.01444115180711745,0.009587510813674979,20,0.010955954420404477,0.00029800121432603657,0.027538596911025618
gpt-4o-mini,switch,2,20,20,0.038198349313152025,0.0003174183476844072,0.038515767660836434,2.7901967722940473e-09,0.03851576487063966,1.1569460769654914e-12,1.7444338456604227e-08,0.011752773131975605,0.06885003439440568,8.34642513001176e-12,2.7818503471640356e-09,-0.0,-0.0,0.0,0.0,-0.0,0.0040556390867810335,0.9959371874119374,7.079458337862794e-06,8.929070129035283e-09,8.511387369895985e-08,0.0,1.8404076490147626e-05,0.9999815420690868,0.0,0.0,5.3854423024415155e-08,0.0,0.36030565516896695,0.29753626105404174,0.4250700879132839,0.34874647549511656,20,0.21677734012538283,0.17571122735050088,0.2684261265506718,0.22245111309383792,20,0.5770829952943498,0.5061840160706976,0.6551164834010166
gpt-4o-mini,switch,3,20,20,0.8485434895048531,0.9421739517945661,1.7907174412994191,0.0071502406123318514,1.7835672006870873,0.001248527614549992,0.053847427546382456,1.4099216161481218,2.0120646594347797,1.8816647049533972e-05,0.007131423965282317,0.8112781244591328,0.4689955935892812,0.04411346367460219,0.04411346367460219,1.236160254373812,0.2738407008625702,0.0001148046958221041,0.7260442215017309,8.534267135415112e-09,2.644056096291924e-07,0.0,0.19803500949527283,0.03877702636128029,0.7631795489574518,5.171075633159691e-06,3.2441103618619566e-06,0.0,0.429694729166284,0.1780913129669362,0.7538308537727673,0.4852018615659938,20,0.3826314406623272,0.18335138803463302,0.6215209702647175,0.4626279269822551,20,0.8123261698286112,0.4264314686880555,1.2373516762839762
gpt-4o-mini,switch,4,20,20,0.959739567548339,1.2933692151141303,2.253108782662469,0.010261522831983375,2.242847259830486,0.0028506702010996257,0.12328893492855525,1.8114586602454315,2.3437179774857047,3.0067751140982843e-05,0.010231455080842392,0.934068055375491,1.360964047443681,0.06681915697817069,0.030751780955946606,2.228212945841001,0.0032391763979105143,0.34567040760121875,0.6510834602885732,5.632123339992521e-06,1.323588957458524e-06,0.0,0.07034407406012645,0.42863396275069265,0.5009856057841626,2.9888110469017454e-05,6.469294549284225e-06,0.0,0.26365064921379894,0.18651783723384271,0.36572021146939016,0.26961179270140817,20,0.22168177461846286,0.1420066507078961,0.3081843924820676,0.3407688050923981,20,0.48533242383226183,0.4110006613923905,0.5642989033823506
gpt-4o-mini,switch,5,20,20,1.2839584110715436,1.3075348874731263,2.5914932985446697,0.23445500274693457,2.357038295797735,0.0591431990787977,0.5380383506280724,1.756806419206632,2.57940866860596,0.0006170282403762117,0.23383797450655835,1.360964047443681,1.295461844238322,0.2170720195148021,0.14493726747035393,2.439353872167201,0.06682118165884096,0.4986453938663458,0.43453287816722286,2.7434932953360087e-07,2.719582609140771e-07,0.0,0.0884146585204154,0.5683439296467476,0.3427553829151649,0.00048533103567164563,6.978820004893363e-07,0.0,0.2601434064743855,0.19657573891218727,0.31510496784199066,0.3816310307354746,20,0.34472014893076,0.17064199785172512,0.6175220720857348,0.3368534501129626,20,0.6048635554051455,0.41029856465809966,0.8934721218821302
gpt-4o-mini,switch,6,20,20,1.280256353245197,1.3271263025768392,2.607382655822036,0.08500909037049702,2.522373565451539,0.015682385193585252,0.3053812425280957,2.047459599980898,2.7227204817850943,0.0002347931039153669,0.08477429726658164,1.4060075793123286,1.4060075793123286,0.25105111118097595,0.17891635913652779,2.5609640474436812,0.09319807094422164,0.3027232126575423,0.6040771002587794,1.3305926551375399e-06,2.855468015455003e-07,0.0,0.16131066131306013,0.2155507706828375,0.6231322314477457,2.9796659974083553e-06,3.3568903592164324e-06,0.0,0.540980646588476,0.25867219678408665,0.9045826412898786,0.7485133894842051,20,0.31356537616597735,0.18997295984260434,0.4637999077507033,0.3126465514769791,20,0.8545460227544533,0.5390921265084759,1.2163648716797573
gpt-4o-mini,switch,7,20,20,1.1041182102847489,1.3866825673875651,2.4908007776723142,0.07953254035975997,2.4112682373125542,0.010488330707538532,0.24144280191908635,2.0580838826546137,2.572415124717858,0.00020446188010550632,0.07932807847965447,0.8112781244591328,1.5128876215181604,0.3652938975319329,0.3652938975319329,1.9588718484453602,0.050530872663576774,0.2679165442268656,0.6815250135330919,2.6559298789643076e-05,1.0102776760216563e-06,0.0,0.12501405818834072,0.3392915252506676,0.5356853301022836,4.341859018221302e-06,4.744599689828876e-06,0.0,0.4109422285791193,0.23941679359377435,0.6818992247038231,0.3975401757979544,20,0.5880742702522103,0.3617469917051748,0.8758457510257853,0.6912397202520304,20,0.9990164988313296,0.6501348829012659,1.4198755368947586
gpt-4o-mini,switch,8,20,20,1.2585796938646885,1.1411960494733349,2.399775743338023,0.014979939178018995,2.384795804160004,0.005083946808169832,0.1942971496486816,1.9509851021309956,2.4652080712974223,3.9902169782940764e-05,0.014940037008236054,1.2344977967946407,0.9709505944546686,0.039491070300134254,0.003423694277910172,2.165957320949175,0.05827876260647965,0.4359774825824848,0.5057430095339852,2.3319621636809377e-07,5.120808339961108e-07,0.0,0.03194165355543841,0.38125130568581816,0.586752083548702,5.319754335044865e-05,1.759666690984593e-06,0.0,0.45766137413578684,0.2946680138725372,0.6942464857676309,0.4309790883271201,20,0.18374544767981918,0.09824316447665005,0.2944001825699831,0.1649367945577459,20,0.641406821815606,0.4293924911955355,0.914778836731574
gpt-4o-mini,switch,9,20,20,1.4392277597720433,1.395586384064838,2.8348141438368812,0.06507123853191314,2.7697429053049683,0.019942522406875034,0.33354085435961656,2.1541599067579287,2.9264014632546584,0.00021010098960393128,0.06486113754230921,1.4577174691301482,1.2192407046368487,0.2110008528178221,0.13886610077337394,2.465957320949175,0.12991543341115475,0.40842667353089085,0.46019157407685574,0.0014657458798315807,5.731012670401014e-07,0.0,0.13210689856702917,0.5368620220054112,0.3310281860758288,1.1207042091066728e-06,1.7726475217226581e-06,0.0,0.38416017694272897,0.29156976100946735,0.4855611564189867,0.4934932032103294,20,0.41359592017341545,0.17745911257020724,0.7602029814717035,0.41932565666295446,20,0.7977560971161444,0.5503926666168106,1.1391588589726747
gpt-4o-mini,switch,10,20,20,1.3653969785951365,1.2974636730694968,2.6628606516646336,0.23527559733265271,2.427585054331981,0.011322312132830182,0.5592844287500556,1.5741845054347277,2.7816448460435907,0.0012425244018663879,0.23403307293078632,1.5954618442383217,1.1540157730728,0.2917601481809737,0.2556927721587496,2.457717469130148,0.06960766535074589,0.1451931668336996,0.6895880631808066,0.09561028626491604,8.183698319296778e-07,0.0,0.06667146347251889,0.19450301186711036,0.6911883875444638,0.04763460935485582,2.527761051169088e-06,0.0,0.24111635920254196,0.17226697432266166,0.30662946286754666,0.4841746945782914,20,0.1703997152068,0.12133922199738986,0.2260186731280014,0.22022660526219925,20,0.41151607440934196,0.3212085765718995,0.48541868579062875
gpt-4o-mini,switch,11,19,19,1.542271608999344,1.3440219072807993,2.8862935162801433,0.06678474062071102,2.819508775659432,0.03201792104891724,0.33688762712562464,2.1558092206334782,2.9784591812355896,0.0001859278829005753,0.06659881273781044,1.2108100261060328,1.2448406699719212,0.2740981788891076,0.23613251991834538,2.1815525171888464,0.02546996085477039,0.5424329139236814,0.34255866232727056,0.03690584719701175,1.0367498975127323e-06,0.05263157894736842,0.05573687716207963,0.4933157819820387,0.43678879973343565,0.014155004593860269,3.5365285858610066e-06,0.0,0.2891756827945535,0.1866040832772728,0.4156728813991209,0.2967367668991822,18,0.24623038955900312,0.1740798691345665,0.3276633608806239,0.34338115617448955,19,,,
gpt-4o-mini,switch,12,19,19,1.4817574582279573,1.489454081496951,2.9712115397249086,0.17509239722883063,2.796119142496078,0.04572193058976637,0.4384513475552652,2.007360226710806,3.020489381708682,0.00048574693462376326,0.17460665029420686,1.3727069617019705,1.6163485660751644,0.29427406719286203,0.2563084082220998,2.694781460584273,0.09394316671455905,0.2483374245954141,0.605086970148256,2.793908350251978e-07,5.802035674277815e-07,0.05263157894736842,0.05896999498518769,0.4180012399958595,0.4743774502903266,0.048648722528624046,2.592200002132302e-06,0.0,0.5237195659275243,0.20898149177954484,0.9856637916071663,0.48156592521934993,18,0.30229120490976896,0.16209211327271916,0.5140995186665482,0.45470295161242513,19,,,
gpt-4o-mini,switch,13,19,19,1.6719818328120317,1.6654210240522234,3.337402856864255,0.16210206694293688,3.175300789921318,0.07402680383250837,0.3370919800970653,2.3685219686501116,3.323660461693478,0.0004756572579490281,0.16162640968498784,1.6340649724200549,1.7187828921272554,0.2767446935505882,0.20081337560906384,3.076103170996722,0.06960605350677061,0.2731131537964117,0.5598091422989243,0.044839313802124754,7.576484002783327e-07,0.05263157894736842,0.0875712449823584,0.2733734554461399,0.5563618574123046,0.03005788849556622,3.9747162624497814e-06,0.05263157894736842,0.483966828345898,0.3075638018649679,0.7683178289375189,0.543287642799732,18,0.24242910307965504,0.15140628727953098,0.3379244797669427,0.2920950105191938,18,0.726395931425553,0.4976031882260647,1.0651753638592578
gpt-4o-mini,switch,14,19,19,1.7698638472742712,1.7445037490109092,3.5143675962851804,0.2961158099889181,3.2182517862962623,0.13397393927895845,0.6116126487014135,2.55650893568326,3.2703563981795822,0.0007727427585126188,0.2953430672304055,1.6068322783181097,1.5779772001172403,0.5350150163917792,0.5350150163917792,2.649794462043571,0.03862721765596855,0.351990274496137,0.45927934059858744,0.04483959932353058,4.1003103958249904e-07,0.10526315789473684,0.04294980475085847,0.3571263553522719,0.4617066607701596,0.03295154656102104,2.4746709521330234e-06,0.10526315789473684,0.37795716700863163,0.29309226003165656,0.4836489479508157,0.4594508870921994,17,0.14295728403192645,0.0855200984320821,0.19326558341440078,0.14861824152074102,17,0.5209144510405581,0.4235706558911447,0.6286506547790953
gpt-4o-mini,switch,15,19,19,1.782071107508984,1.6891392280642545,3.4712103355732387,0.38087600169865965,3.090334333874579,0.1503933989536313,0.8364342860841811,2.313942407533808,3.204073004950851,0.001309312823541953,0.3795666888751177,1.8679653582397107,1.7002237262558646,0.5973490713935901,0.5214177534520656,2.970840013101985,0.06780218267977596,0.24842714137544447,0.5354769374202987,0.043030024707829455,5.559219145966498e-07,0.10526315789473684,0.04939465361592423,0.4298696583054175,0.36283884507310493,5.62721340954094e-07,1.5434421071354324e-06,0.15789473684210525,0.5193238777698767,0.2880579304669246,0.8515485890868607,0.6101384145107411,17,0.18465387485304022,0.11434362497522899,0.2803839754877823,0.15339788643932362,16,,,
gpt-4o-mini,switch,16,18,18,1.6705159294972605,1.7458241136198283,3.4163400431170885,0.19631710076850611,3.2200229423485824,0.07174181897574292,0.5785938914016179,2.262924643154278,3.3836682271367606,0.0011312872713250864,0.19518581349718103,1.3821022532543101,1.6805563732659934,0.3099433475405989,0.2297936230467676,2.7527152789797045,0.02881560246171961,0.4710433869250628,0.3651892432741388,0.023838494357639878,2.1618703277133034e-06,0.1111111111111111,0.07148236297602201,0.1849332484134611,0.5822120847382137,0.050259010346920256,2.182414271810174e-06,0.1111111111111111,0.2736089325337377,0.19351672776454054,0.3598323736714675,0.2595941017109058,16,0.3329669399963833,0.14017796857973275,0.6447011819639015,0.3733616962067011,16,0.606575872530121,0.35406617323883327,0.9773191957582035
gpt-4o-mini,switch,17,18,18,1.6862159513044053,1.852944586505435,3.53916053780984,0.1780533402668952,3.3611071975429447,0.10158303130312678,0.5055993230210964,2.514901630895837,3.453233988612326,0.0005573780284903896,0.1774959622384048,1.657742726504889,1.8638263900908159,0.4082857823008298,0.2880611955600828,3.1132833342948754,0.16169075557248513,0.17249098017989914,0.5547062673152963,3.253272381118471e-07,5.604939701721698e-07,0.1111111111111111,0.11559202065745221,0.416650912201487,0.29946440391962037,0.0016231508676825045,2.8456870912651454e-06,0.16666666666666666,0.2757828377634434,0.18517243085453133,0.3580588853835634,0.2299573307602003,16,0.47001929684909605,0.25962843928455176,0.8146131477864574,0.5155175056249672,15,,,
gpt-4o-mini,switch,18,18,18,1.8502169967719146,1.8784816578558576,3.728698654627772,0.24125151885530363,3.4874471357724683,0.15323824249228327,0.6211156080951166,2.686668378487603,3.4780717314697602,0.0006913893211161582,0.24056012953418748,1.5683182557028439,1.6758220575766962,0.1580917009665017,0.037867114225754755,3.0860486123130384,0.029113770536844958,0.4926741686957661,0.2632115012574823,0.10388754204305112,1.9063557444231891e-06,0.1111111111111111,0.05730347917893755,0.31435992737769025,0.42863317089591724,0.03303449838372183,2.2574970664661063e-06,0.16666666666666666,0.5257912886486327,0.2943480634708042,0.9005393537140882,0.5123188178374353,16,0.2600349514936144,0.10418237706642264,0.5241241426860785,0.269065442911419,15,,,
gpt-4o-mini,switch,19,18,18,1.811973494475278,1.7028652258936563,3.5148387203689344,0.10283049401464245,3.412008226354292,0.09446489378041667,0.49736431992160424,2.679839444911174,3.420806274816275,0.0002588018993170722,0.10257169211532538,1.792481250360578,1.4355205042826666,0.21112605887668054,0.09090147213593358,3.016875695766564,0.18223084868839687,0.16387312981303837,0.4871945036229763,3.320338867321442e-05,1.6478202486176608e-06,0.16666666666666666,0.05670964270626885,0.22481212712242016,0.49624706927706597,5.4694569270523755e-06,3.469215095787085e-06,0.2222222222222222,0.22332774712203238,0.13664930996256416,0.29732561011329145,0.1381707652658503,15,0.33925034040824104,0.14248885687874244,0.5940527220815257,0.3240588650842664,14,,,
gpt-4o-mini,switch,20,18,18,2.033495836663058,1.7309515771653163,3.7644474138283748,0.6634275963316482,3.1010198174967267,0.4311292029001414,1.061325479075244,2.2818474994453486,3.2023205957978913,0.002001375622008617,0.6614262207096395,2.176908169168578,1.747167197306934,0.7688538376159999,0.6887041131221686,3.155221528859512,0.0554731674580957,0.3614256311536952,0.32608290919697114,0.09034964248781564,1.983036755685975e-06,0.16666666666666666,0.04122270140816041,0.39302147072706756,0.3435321077034843,1.773614420570566e-07,1.3205776234365376e-06,0.2222222222222222,0.3846054274043305,0.16982612033785838,0.7201595894613542,0.6909886256935581,15,0.2843468246963468,0.11321922377529094,0.5528352321718619,0.36709184197233335,14,,,
gpt-4o-mini,switch,21,10,10,1.662084320884652,1.6480195793221757,3.310103900206828,0.2576054071435659,3.052498493063262,0.04147305567115012,0.6414064799820993,2.0710224116227414,3.2060687414546227,0.0028203580362126373,0.2547850491073533,1.360964047443681,1.1567796494470395,0.6713043522197053,0.7434391042641535,1.8464393446710152,0.127423167228901,0.32642209633860103,0.48391228221988564,0.062240915091292,1.5391213203176186e-06,0.0,0.10793066906331188,0.24152205659433507,0.5505446782191051,7.814931109405656e-07,1.8146301369728203e-06,0.1,0.541088551326035,0.2450375620585306,1.0315959942549904,0.7138884089700526,10,0.16499962331258433,0.06742987220909215,0.2756350633269991,0.14675686122473405,9,,,
gpt-4o-mini,switch,22,10,10,0.7117807335523192,1.7517101803200246,2.4634909138723438,0.41029721441723377,2.05319369945511,0.0004538918233274217,0.8139415124996894,1.2765416637740412,2.3932592356772844,0.012489659138188483,0.39780755527904527,0.4689955935892812,1.721928094887362,0.468995593589281,0.5411303456337292,1.7219280948873625,0.015143273296835902,0.04354780939077695,0.8763072570606925,0.06499551517898003,6.145072714612365e-06,0.0,0.12462655704775034,0.4509195115807569,0.32444954095099116,1.7026437475937498e-06,2.6877767540464433e-06,0.1,0.5303871151928962,0.22228615993104445,0.9983026073220258,0.6156332814124846,10,0.47297735786643513,0.23380330805329474,0.7970263053426005,0.4735877917670676,9,,,
gpt-4o-mini,switch,23,9,9,1.2449961716312485,1.6063123300644164,2.851308501695665,0.1511471531035034,2.7001613485921614,0.0448688040831731,0.5749630560724844,1.9015957214160621,2.7994979077082847,0.0023512050992890525,0.14879594800421436,1.3516441151533924,1.5304930567574826,0.37887883713522913,0.29872911264139784,2.503258334775646,0.08367595688034833,0.6219399163080455,0.2943825252285118,3.967679503110999e-07,1.2048151439892206e-06,0.0,0.17119853038360805,0.4493252301593728,0.35746143633765726,0.02200902806334854,5.775056013248505e-06,0.0,0.28990175221132397,0.2108807506550433,0.3597280641793165,0.44254209395195165,9,0.3413497535185752,0.18264705760719271,0.4675099268203895,0.34872967509929037,9,0.6312515057298992,0.4958587772220525,0.7584160773801971
gpt-4o-mini,switch,24,9,9,1.724608752284791,1.6537259924013434,3.3783347446861347,0.36689746565571235,3.0114372790304222,0.07593733427375282,0.7745191589854765,2.2164978574277288,3.0197721600394534,0.005533563731107107,0.36136390192460527,1.8365916681089791,1.657742726504889,0.7688538376159999,0.7688538376159999,2.7254805569978684,0.1208029132092831,0.3263090841878705,0.46204702154555366,0.09084053457119098,4.4648610168636405e-07,0.0,0.20285650051750456,0.18677764012141415,0.5449381360457902,0.0654226134075822,5.109907708944001e-06,0.0,0.23920683773763418,0.16318974649730014,0.3168919337252543,0.23030438429092906,9,0.1533807668714245,0.0990287169163925,0.21175019515129287,0.0834759400237943,9,0.39258760460905867,0.2750765872272242,0.5115698076594738
gpt-4o-mini,switch,25,7,7,1.8656541557216,1.2332988271279792,3.098952982849579,0.24498519618348913,2.85396778666609,0.010688516915084692,0.7956527213553971,1.5106999341795655,3.0123213415046477,0.005998701025774308,0.2389864951577148,1.9502120649147467,0.863120568566631,0.5774062828523452,0.5774062828523452,2.2359263506290326,0.28072692839654884,0.3249059935151856,0.31034963835658674,0.08401131617928016,6.12355239858455e-06,0.0,0.04163720818162562,0.2711109060223991,0.6611892248739294,0.026058516545903382,4.144376142452573e-06,0.0,0.2529009403489672,0.14075155742152368,0.35765668686376756,0.21133373499425773,7,0.29077467852330974,0.07000943049749511,0.5349196951298358,0.3632279460303208,7,0.5436756188722769,0.34926644714484245,0.7674996646853134
gpt-4o-mini,switch,26,6,6,1.7814418156661818,0.9886222684826855,2.770064084148867,0.2156220829436566,2.5544420012052105,6.581535804204498e-08,0.735879203277686,1.4993268213365272,2.549440471579966,0.007176462975211661,0.20844561996844493,1.792481250360578,0.9182958340544896,0.4591479170272447,0.4591479170272447,2.251629167387823,0.22663871177668962,0.49189485713413794,0.15987288111156378,0.12158696847265356,6.581504955079379e-06,0.0,0.012024833230795685,0.6707479005070063,0.3172265667298452,1.021129387220389e-07,5.97419414089975e-07,0.0,0.16677615111582222,0.09086946372880292,0.2487332629996186,0.13228259874294868,6,0.16190016778479419,0.09189912734323333,0.24612328793892047,0.09625214217788056,6,0.32867631890061644,0.1971618196180323,0.4834683605075861
gpt-4o-mini,switch,27,5,5,1.0770029792514921,0.5800283076879451,1.6570312869394372,0.01190720230108159,1.6451240846383557,0.0004256173987130754,0.06938341792255329,0.7513517306600194,1.8530545560456333,0.0007709041956145366,0.011136298105467055,0.9709505944546686,-0.0,0.0,0.0,0.9709505944546686,0.5745547655715051,0.012936590778576448,0.4115796272105955,0.0009268561625528025,2.1602767702225335e-06,0.0,0.09667074442064823,0.01695345318309882,0.8863645624216593,6.697627200830045e-06,4.542347392870993e-06,0.0,0.1331683071219108,0.04528810510159137,0.21671656954890395,0.06406656551855283,5,0.2875025585425354,0.11973350849447638,0.47407879396009844,0.3209604503577885,5,0.4206708656644462,0.22849653035219084,0.5978594746854898
gpt-4o-mini,switch,28,5,5,1.5695744829961225,1.357446721179271,2.9270212041753934,0.3212996583294402,2.6057215458459533,0.0019564019904053697,0.7953183432105569,1.4642457896475263,2.6057215458459533,0.018427227795620567,0.3028724305338196,1.3709505944546687,0.9709505944546686,0.4199730940219749,0.4199730940219749,1.9219280948873623,0.0344187053481223,0.5595074856100704,0.19327669598121025,0.21278631696881103,1.0796091786001271e-05,0.0,0.09552347724782793,0.4284405732299311,0.4760285492264472,2.0171991400102688e-06,5.383096653764278e-06,0.0,0.5239704708972427,0.35126117712331884,0.7309645704775912,0.7197586884731084,5,0.35055663232023315,0.23325485673241644,0.4554245856307075,0.3548629467055581,5,0.8745271032174758,0.7253325754825486,1.0177847460451461
gpt-4o-mini,switch,29,5,5,1.2833736179962147,1.2942250764001635,2.5775986943963782,0.44620778750860957,2.1313909068877686,0.0020414518893740337,0.770923633893778,0.9513467765781124,2.438207926777176,0.03602956966228392,0.41017821784632563,0.9709505944546686,0.7219280948873623,0.32192809488736224,0.32192809488736224,1.3709505944546687,0.6615503586796805,0.14949322581544242,0.0034354459026068192,0.18551136054579567,9.609056474647095e-06,0.0,0.13472226114547675,0.2305540710943291,0.6347050314381403,1.3830540663696374e-05,4.805781390125284e-06,0.0,0.37230493905934453,0.15616830668666176,0.5535345635386572,0.3172592934128368,5,0.11375036004141749,0.08156907777848538,0.14708198662362848,0.07766358405328809,5,0.486055299100762,0.2638509357249787,0.6527338235024769
gpt-4o-mini,switch,30,5,5,1.8974853361102468,1.074152647708055,2.971637983818302,0.665365340203773,2.3062726436145287,0.003888759272883043,0.9017878728280153,1.16054734698106,2.3475538160008202,0.03562557731156567,0.6297397628922073,1.9219280948873623,0.9709505944546686,0.9709505944546686,1.115220098543565,1.9219280948873625,0.19878735685334473,0.4216226194779658,0.20313491464819222,0.17644678374175898,8.32527873825265e-06,0.0,0.014355765513875041,0.40954193206678546,0.5760737687599523,2.6800320029905782e-05,1.733339357388369e-06,0.0,0.12445770044528338,0.0527676142654966,0.19045335571019287,0.0744987405547611,5,0.14956741937124712,0.04787072619265254,0.3051891674523997,0.1178404123859708,5,0.2740251198165305,0.14031356917862262,0.4683326263436768
llama-3.3-70b,base,1,20,20,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.837869483722694e-05,8.199559622231432e-05,9.529602229780212e-05,8.052286851511689e-06,20,7.901338550599862e-05,7.000351461587987e-05,8.62013303764696e-05,7.124330112010449e-06,20,0.00016739208034322555,0.0001585906688532723,0.0001757276579866244
llama-3.3-70b,base,2,20,20,0.5861631651964464,9.770874627316725e-09,0.5861631749673211,3.1470696655677104e-13,0.5861631749670063,2.5891386373261863e-16,1.499241861111643e-12,0.3257044390573981,0.7654968147098822,1.0406337215102275e-15,3.136663328352608e-13,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.14073602935086008,0.0,0.8592639706491398,0.0,2.95189605721763e-10,0.0,0.0,0.0,0.9999999997048103,0.0,0.30424415368437957,0.27985850351790387,0.3288666485276285,0.23017215268958696,20,0.1514531628506052,0.12858376393330648,0.17680937958504028,0.1185457502909973,20,0.4556973165349848,0.4195826370031592,0.4927570387472095
llama-3.3-70b,base,3,20,20,0.003450859162228447,-0.0,0.003450859162228447,0.0,0.003450859162228447,0.0,0.0,-0.0,0.00912423367022185,3.203426503814917e-16,-3.203426503814917e-16,0.28639695711595625,-0.0,0.0,0.0,0.28639695711595625,0.0,0.0,0.0002582721491680098,0.0,0.9997417278508319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.029876450088110452,0.0003244000153681406,0.08892026044807128,0.022103075660202764,20,0.0004490524707002543,0.0004086692620885787,0.000490956666205043,4.380328456839335e-05,20,0.03032550255881071,0.0007623136000324581,0.08937778486460587
llama-3.3-70b,base,4,20,20,0.3818062435759694,0.6631930051900597,1.0449992487660291,0.00013219176536386412,1.0448670570006653,2.39941318119812e-06,0.005709747806002075,0.8030698676876431,1.269226778979855,3.7583424528942215e-07,0.00013181593111857468,0.28639695711595625,-0.0,0.0,0.0,0.28639695711595625,0.0,0.0,0.07431015459486151,0.0,0.9256898454051384,0.0,0.0,0.0,0.17241209846052077,0.0,0.8275879015394793,0.0,0.3436100286824605,0.26475589410355194,0.4282357403129408,0.3592634611349701,20,0.37606664465187944,0.3157012530734644,0.44672519257441345,0.35883831738801714,20,0.7196766733343399,0.6152916050028953,0.8465271630738926
llama-3.3-70b,base,5,20,20,0.00020772952573369156,-0.0,0.00020772952573369156,0.0,0.00020772952573369156,0.0,0.0,-0.0,0.0005677973919840802,0.0,0.0,0.28639695711595625,-0.0,0.0,0.0,0.28639695711595625,0.0,0.0,1.1649192088335787e-05,0.0,0.9999883508079117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.009090548691628458,0.00041048387371743717,0.026408222603086548,0.011297295164053464,20,0.000549966812072468,0.0005003835906918683,0.0006046368371162553,5.337377491891566e-05,20,0.009640515503700927,0.0009460586311099369,0.026964595987063664
llama-3.3-70b,base,6,20,19,0.26422888645215464,0.31910218285423686,0.5833310693063916,0.0018049331814060504,0.5815261361249855,5.3335738569103245e-05,0.005745712024994151,0.34948113288987975,0.75523804788115,3.839299437969302e-06,0.0018010938819680812,0.2974722489192896,-0.0,0.0,0.0,0.2974722489192896,0.0005958781776503751,0.0,0.0432554141504411,0.0,0.9561487076719084,0.0,0.00010436106458211416,0.0,0.057485360814388445,1.1204236367242366e-05,0.9423990738846622,0.0,0.41050310694950154,0.35067254594828795,0.46344362145790036,0.42445709134076115,19,0.4606671381036045,0.3710166800497626,0.5495611928264402,0.4776691537976955,20,,,
llama-3.3-70b,base,7,20,19,0.29788240487470335,-0.0,0.29788240487470335,0.0,0.29788240487470335,0.0,0.0,-0.0,0.6304699838489153,0.0,0.0,0.2974722489192896,-0.0,0.0,0.0,0.2974722489192896,0.05259811910946425,3.29707543513333e-05,6.283211701434962e-07,4.858719356671514e-10,0.9473682813291423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014284954548197115,0.0004958785235983256,0.04156846018777856,0.00720520755903335,20,0.0006087423889993756,0.0005342963606862021,0.0006909135740598699,5.99300744074808e-05,19,,,
llama-3.3-70b,base,8,20,19,0.023879835794105665,0.14595918041218411,0.16983901620628977,4.8783885132895544e-05,0.16979023232115686,7.807555911294207e-07,0.000166229299767644,0.07043181479617425,0.27924559681339545,8.065452047253174e-08,4.8703230612423015e-05,0.2974722489192896,0.2974722489192896,0.004220579197929037,0.004220579197929037,0.5907239186406501,0.00036977045349220603,0.0,0.0018137352517826708,0.0,0.9978164942947251,0.0,0.002326214336287387,0.0,0.016670525243269896,0.0,0.9810032604204428,0.0,0.29999542366014387,0.23804603084404766,0.35336276785293225,0.2869037768619894,20,0.38138105511044756,0.30411356531643846,0.4506828261670916,0.32309804341573406,19,,,
