model,condition,seed,H_pre,H_post,H_delta,H_adj_pre,H_adj_post,H_adj_delta,H_decision_pre,H_decision_post,H_decision_delta,H_write_delta
gpt-4o-mini,base,16,0.14766974659643575,0.23121161769173557,0.08354187109529981,0.1583457356842926,0.23379997272890413,0.07545423704461152,0.2764468690884289,0.32994524300304107,0.05349837391461215,0.09097266381074379
gpt-4o-mini,base,17,0.19027707616982553,0.21469156609606868,0.02441448992624315,0.19070231998653323,0.20575407783044647,0.015051757843913244,0.3345120649708456,0.3144276714884559,-0.020084393482389717,-0.008527100651280178
gpt-4o-mini,base,18,0.19306900426624,0.19991479851751565,0.006845794251275655,0.19186599640926796,0.18950947682846458,-0.002356519580803379,0.24461431684282944,0.24334422710411718,-0.00127008973871226,0.021199317552309083
gpt-4o-mini,base,19,0.20130196612363577,0.21379899224957322,0.01249702612593745,0.21190163543511234,0.2107553244715042,-0.0011463109636081492,0.4134118383320633,0.33682193340212907,-0.07658990492993423,-0.0002738118673247525
gpt-4o-mini,base,20,0.20546535068905655,0.25815755437885807,0.052692203689801514,0.17787654541717474,0.25426439654834493,0.07638785113117019,0.4254559860172825,0.30035519671425226,-0.12510078930303026,0.07273883646635418
gpt-4o-mini,placebo,1,0.21226882887735393,0.2203446831914159,0.008075854314061964,0.22151799541091013,0.21707950550801505,-0.004438489902895082,0.3642486381973195,0.3718350273243762,0.00758638912705667,-0.04246323637038649
gpt-4o-mini,placebo,2,0.19368458247093717,0.2781039522909328,0.08441936981999565,0.20074300453357236,0.28423725329815114,0.08349424876457878,0.2732156809815524,0.3413910233117322,0.0681753423301798,0.0938245663392428
gpt-4o-mini,placebo,3,0.21450492059610463,0.2487432205152282,0.03423829991912358,0.20109056051967628,0.25573065624587155,0.05464009572619527,0.46556571685752063,0.31257366114106727,-0.15299205571645336,-0.012067796396183467
gpt-4o-mini,placebo,4,0.1994049722724914,0.2668834082939087,0.06747843602141732,0.19934974991696028,0.26992472733840606,0.07057497742144578,0.2586686218963886,0.3606589844254674,0.10199036252907878,0.0258883030691186
gpt-4o-mini,placebo,5,0.13497041597858847,0.24134540828129325,0.10637499230270478,0.14924633250196498,0.23342368276224304,0.08417735026027806,0.30127766042957227,0.3802468015735834,0.07896914114401116,0.00311364199433381
gpt-4o-mini,placebo,6,0.17676077044892669,0.2610375270657027,0.08427675661677603,0.17582734751805476,0.25856492190927804,0.08273757439122328,0.40071148073273355,0.28568234024224876,-0.1150291404904848,0.13535216930140004
gpt-4o-mini,placebo,7,0.20001864829951072,0.203789316070035,0.0037706677705242886,0.20923635690914374,0.21307293356090054,0.0038365766517567956,0.3965781513013045,0.2563990534953652,-0.14017909780593935,0.029542846287405194
gpt-4o-mini,placebo,8,0.20348163470888841,0.2747067065395009,0.0712250718306125,0.2038408577609381,0.2814671089174655,0.07762625115652741,0.3980534811194229,0.35191158014987367,-0.04614190096954923,0.05011496359076614
gpt-4o-mini,placebo,9,0.1853823495633153,0.16618866550524278,-0.019193684058072535,0.19587411543252498,0.15878760372372902,-0.037086511708795955,0.3082572926266233,0.3807816950316175,0.07252440240499419,-0.013142190980258983
gpt-4o-mini,placebo,10,0.21915481368066173,0.25616329767222695,0.03700848399156523,0.21482338011375032,0.26336073576421604,0.04853735565046571,0.28482225295139946,0.37765151633300587,0.09282926338160641,0.07104364995019183
gpt-4o-mini,placebo,11,0.20722583496634014,0.2564709994688158,0.04924516450247565,0.21542628666103178,0.25422316958195024,0.03879688292091846,0.24688068733226584,0.33494803482692426,0.08806734749465842,0.02839582471598076
gpt-4o-mini,placebo,12,0.2082071687380825,0.22898353225802515,0.020776363519942637,0.216383326618497,0.22411470997622154,0.007731383357724553,0.26321348256272736,0.30509428515201836,0.041880802589291,0.00041808700858850245
gpt-4o-mini,placebo,13,0.2192072991761449,0.2714444938987258,0.052237194722580926,0.22690760874152202,0.25971164335362473,0.03280403461210271,0.5073264541061976,0.43097953660454574,-0.07634691750165185,0.006596617129692867
gpt-4o-mini,placebo,14,0.17128486268543108,0.16159434349731155,-0.009690519188119529,0.18202919678338958,0.16415434781378613,-0.017874848969603452,0.41426778202522624,0.3812470362901658,-0.03302074573506042,-0.0354879212033091
gpt-4o-mini,placebo,15,0.188585018322571,0.23076311843903607,0.042178100116465084,0.18900938412390417,0.22958852278509004,0.04057913866118587,0.41601844725635806,0.34030270961501696,-0.0757157376413411,0.04033781273651629
gpt-4o-mini,placebo,16,0.16004878908330203,0.2162635187070012,0.05621472962369917,0.1601277295561597,0.2176842232760388,0.057556493719879115,0.326396085219225,0.388920376663914,0.06252429144468902,-0.03537700719958459
gpt-4o-mini,placebo,17,0.18036952565096978,0.22514023020874166,0.04477070455777188,0.17920236512052465,0.22586313549954543,0.04666077037902078,0.24560250850674384,0.5114631833598017,0.26586067485305787,0.04914627586548251
gpt-4o-mini,placebo,18,0.21375613583704495,0.2442918518310274,0.030535715993982443,0.20074122731133917,0.24424634502773157,0.0435051177163924,0.31007795779759667,0.2684251259649446,-0.04165283183265206,0.004208931236043212
gpt-4o-mini,placebo,19,0.22727544364473,0.21863517403129165,-0.008640269613438362,0.23720939158026427,0.2189791404875896,-0.018230251092674676,0.45838351853842535,0.2515363638533842,-0.20684715468504117,0.025690162288154295
gpt-4o-mini,placebo,20,0.1488736777989583,0.2610673337771827,0.11219365597822442,0.16280611535211106,0.26501053230062194,0.10220441694851087,0.39286087885710635,0.47356512645176685,0.0807042475946605,0.0636947791937468
gpt-4o-mini,switch,1,0.22823286004852747,0.24716702099866905,0.018934160950141582,0.23689684543272368,0.2564236585453075,0.019526813112583835,0.4016724692003377,0.2746883881869388,-0.12698408101339892,-0.017406174112306383
gpt-4o-mini,switch,2,0.2565881184725058,0.21754493301120542,-0.03904318546130037,0.25320177286185236,0.22031845290427596,-0.0328833199575764,0.42106225032417105,0.3389508708973282,-0.08211137942684282,0.036056680851477035
gpt-4o-mini,switch,3,0.19978711654211403,0.2281136283885086,0.028326511846394564,0.20769458013284195,0.23212787065627918,0.024433290523437234,0.25509856150922056,0.352222618428304,0.09712405691908343,0.005664691312350756
gpt-4o-mini,switch,4,0.1722266005482662,0.10370975043382646,-0.06851685011443973,0.16975766982235227,0.10840181140197935,-0.061355858420372916,0.4306146697965856,0.2517760468939728,-0.17883862290261276,-0.0506753494474505
gpt-4o-mini,switch,5,0.214741809806845,0.2551296006728265,0.04038779086598146,0.19213549303046643,0.25522000662625177,0.06308451359578535,0.317569668113569,0.3256385070560099,0.00806883894244087,0.12274058258762602
gpt-4o-mini,switch,6,0.17099960185001062,0.2495063988507482,0.0785067970007376,0.18334278379827057,0.24926480470365334,0.06592202090538277,0.3163213542593565,0.40959495102034277,0.09327359676098629,0.04639462250534235
gpt-4o-mini,switch,7,0.1370690871900297,0.23055681395133304,0.09348772676130335,0.1513702799324261,0.22630774419733102,0.07493746426490491,0.2643856292970001,0.3941923843047717,0.1298067550077716,0.08831534682094064
gpt-4o-mini,switch,8,0.22567061868130892,0.2303334499519388,0.004662831270629886,0.2339588112753995,0.22855510647590777,-0.005403704799491732,0.33280310770727844,0.3174099749710623,-0.01539313273621612,-0.03816848949255888
gpt-4o-mini,switch,9,0.18717690161397188,0.25630293441330354,0.06912603279933166,0.18800280987788906,0.25621092692266684,0.06820811704477778,0.22205545541889085,0.2846564456199394,0.06260099020104856,0.003095047137235768
gpt-4o-mini,switch,10,0.1704836427755039,0.2508050223937221,0.0803213796182182,0.170513704772862,0.2586244319500756,0.0881107271772136,0.2972521982403885,0.31993797890090975,0.022685780660521238,0.0002573782171352845
gpt-4o-mini,switch,11,0.17878471817905545,0.23876377299893875,0.059979054819883304,0.181026785231338,0.23638801297461504,0.055361227743277036,0.3824734405385954,0.400204033474722,0.01773059293612661,-0.015743692478484228
gpt-4o-mini,switch,12,0.23042522924115708,0.26185913892188745,0.03143390968073037,0.23030139298852856,0.25898071553724267,0.02867932254871411,0.3677765422538023,0.4533918691770735,0.08561532692327123,0.050590290030878726
gpt-4o-mini,switch,13,0.1694525875384092,0.2207358658429189,0.05128327830450971,0.15760446021733995,0.22901656296495057,0.07141210274761062,0.1931373026742617,0.31555514425684955,0.12241784158258784,0.036471017561918284
gpt-4o-mini,switch,14,0.17730273114888442,0.21822672558287162,0.0409239944339872,0.17663646753466708,0.2145134722138702,0.03787700467920313,0.3656016956658662,0.40219868365821637,0.03659698799235017,0.027924775485591635
gpt-4o-mini,switch,15,0.19670812296255755,0.24111559879279304,0.04440747583023549,0.20479088015894223,0.2359686007081767,0.031177720549234483,0.40350184226233476,0.32404174737617464,-0.07946009488616013,-0.05056865204453728
gpt-4o-mini,switch,16,0.20444311459162592,0.1950798664530504,-0.00936324813857553,0.21341314199862624,0.19997485067492216,-0.013438291323704082,0.27264763558141036,0.3499989313880962,0.07735129580668582,-0.0249997829363581
gpt-4o-mini,switch,17,0.20170892139507823,0.32469296134143133,0.1229840399463531,0.2080606153868992,0.3316936012319143,0.12363298584501511,0.15864750422922028,0.387636751524804,0.2289892472955837,0.07953011138602945
gpt-4o-mini,switch,18,0.23245671198586834,0.25895069780817054,0.026493985822302196,0.23131087265969316,0.2530185539584805,0.021707681298787335,0.49175767617120875,0.28756663583954334,-0.2041910403316654,0.006372233689520973
gpt-4o-mini,switch,19,0.15019080234068843,0.23629322149062262,0.08610241914993419,0.16202271460539794,0.23644157540241614,0.0744188607970182,0.2952688925172017,0.41312395854112016,0.11785506602391849,0.06307066571984082
gpt-4o-mini,switch,20,0.17737904350835504,0.25938161881118943,0.08200257530283439,0.17922384532981833,0.2631746997817063,0.08395085445188799,0.3651512751029836,0.2985394510837003,-0.06661182401928334,0.03547870830577049
llama-3.3-70b,base,1,0.13309308999856717,0.17054806594963587,0.0374549759510687,0.15327411974226854,0.17491236280298667,0.021638243060718126,0.1430635419503839,0.07856960727158566,-0.06449393467879824,0.058607990592465686
llama-3.3-70b,base,2,0.18183817658963855,0.16910441384547664,-0.012733762744161908,0.21255949229427662,0.1629953721220206,-0.04956412017225603,0.07781338939168701,0.025365907723749043,-0.05244748166793797,-0.08613357862644772
llama-3.3-70b,base,3,0.12366933372463838,0.11694267496335078,-0.006726658761287599,0.1512995748352029,0.10319818629582739,-0.04810138853937551,0.11882019916954246,0.03797105893913008,-0.08084914023041238,-0.0713368441631217
llama-3.3-70b,base,4,0.12233719811097499,0.11204478592121986,-0.010292412189755129,0.1494802743987083,0.10034357104289847,-0.049136703355809844,0.11855309700930627,0.05474450945554847,-0.0638085875537578,-0.07737344884615935
llama-3.3-70b,base,5,0.14330154162365358,0.0852406550028904,-0.05806088662076318,0.160784907119688,0.09571394054197482,-0.06507096657771316,0.18026181499214217,0.04950437405450378,-0.1307574409376384,-0.1561163922209193
llama-3.3-70b,base,6,0.13790299399874587,0.1861351980418523,0.048232204043106436,0.15572213900153864,0.16116663681107754,0.005444497809538901,0.09362146999332276,0.05527037735470085,-0.03835109263862191,0.02391364904959936
llama-3.3-70b,base,7,0.13297118699127997,0.16755725063962254,0.034586063648342574,0.15620971870999595,0.1661062702764879,0.00989655156649194,0.13149472178775237,0.07951305035415403,-0.051981671433598345,0.024726977838569864
llama-3.3-70b,base,8,0.15265386891857574,0.1681457735264958,0.015491904607920048,0.17872018430273054,0.21493241537147778,0.03621223106874724,0.11728702413287624,0.052579742208876165,-0.06470728192400008,0.12901204343917771
llama-3.3-70b,base,9,0.16629085619812356,0.20262787207654,0.03633701587841645,0.1850118623669799,0.17304593260395404,-0.011965929763025851,0.2187844321186599,0.12274545923178247,-0.09603897288687742,-0.012472400262228345
llama-3.3-70b,base,10,0.15259665789615165,0.20668273033810444,0.05408607244195279,0.17000260663883887,0.1950258252800004,0.025023218641161526,0.13047828705954667,0.09941100065440218,-0.031067286405144487,0.041328772077965814
llama-3.3-70b,base,11,0.1662493960604464,0.22176620443354977,0.05551680837310338,0.20210023119492418,0.21273233931464602,0.010632108119721845,0.1363016911505563,0.07699281612016738,-0.05930887503038891,0.03852286006497019
llama-3.3-70b,base,12,0.1698011190647807,0.19882222585385065,0.02902110678906994,0.19540894855071392,0.2064599037177377,0.011050955167023785,0.17794195400717913,0.12329696679634065,-0.05464498721083848,0.03751890314722922
llama-3.3-70b,base,13,0.19598001259903627,0.156029968260786,-0.03995004433825028,0.207521881641006,0.17568522145650667,-0.03183666018449932,0.1342981197181368,0.05026169882510356,-0.08403642089303323,-0.05600210364264202
llama-3.3-70b,base,14,0.14917783442349886,0.14971748158595802,0.0005396471624591614,0.17112907505855904,0.1394203532111584,-0.031708721847400645,0.1908026874720149,0.12481494950377735,-0.06598773796823755,-0.046243893700626204
llama-3.3-70b,base,15,0.17689028086700653,0.1661951195782699,-0.010695161288736627,0.1979558432816611,0.1615282110221014,-0.036427632259559695,0.09039475848709612,0.07710723695024678,-0.01328752153684934,-0.0665994092785
llama-3.3-70b,base,16,0.13954362777924956,0.1572010597755579,0.017657431996308343,0.18600582067828123,0.15144980706366964,-0.03455601361461158,0.19919383384980835,0.09921901920119096,-0.09997481464861739,-0.06056142478663734
llama-3.3-70b,base,17,0.12697463390522393,0.20532306776853332,0.07834843386330939,0.14976930974533603,0.19083889625019207,0.04106958650485604,0.05196621425716182,0.03358246746522809,-0.018383746791933733,0.09853457867833304
llama-3.3-70b,base,18,0.12399254168894855,0.15246470300086998,0.02847216131192143,0.13977814573700606,0.16281385269520166,0.023035706958195595,0.12993199406708184,0.09116152756380362,-0.038770466503278214,0.06373509323621246
llama-3.3-70b,base,19,0.1267251884076607,0.1871634998490641,0.06043831144140341,0.16099015647257606,0.18716618710753866,0.0261760306349626,0.0376034702633949,0.09932753920030818,0.061724068936913276,0.06042647451721572
llama-3.3-70b,base,20,0.16607579577664452,0.19219194351678712,0.026116147740142592,0.17812977300826185,0.17479054800097293,-0.0033392250072889207,0.15907700121048793,0.162967653905028,0.003890652694540059,0.024415417186955946
llama-3.3-70b,placebo,1,0.14123272829759811,0.19892006036802565,0.05768733207042753,0.16148361432004102,0.18511506146631446,0.023631447146273438,0.1201160674065813,0.018838985854487848,-0.10127708155209346,0.12001749223976327
llama-3.3-70b,placebo,2,0.1287378638092223,0.23354524736282653,0.10480738355360422,0.15517814798326815,0.21958247314941898,0.06440432516615083,0.25012445161189756,0.06820896572844873,-0.18191548588344883,0.179223735768064
llama-3.3-70b,placebo,3,0.11456171253646541,0.19328250040871514,0.07872078787224973,0.16915875011529935,0.1590159308600869,-0.01014281925521246,0.13421234184435385,0.08010791928247427,-0.054104422561879584,0.0279986784974095
llama-3.3-70b,placebo,4,0.15974199586511278,0.22012067245825762,0.06037867659314483,0.1782252062271827,0.19449635342831048,0.016271147201127795,0.17597273194208668,0.09106669604915829,-0.08490603589292839,0.09070866397201005
llama-3.3-70b,placebo,5,0.16000097870427848,0.18706649997562314,0.02706552127134465,0.18182460842618237,0.1570185854508148,-0.024806022975367575,0.14869536358697433,0.02356593565543374,-0.12512942793154058,-0.013421522364233163
llama-3.3-70b,placebo,6,0.15374333290017758,0.20752192914172599,0.053778596241548404,0.1761727598531465,0.19112951249215984,0.014956752639013332,0.18940838655399064,0.07701832762059191,-0.11239005893339873,0.0990455342857115
llama-3.3-70b,placebo,7,0.1167336754917909,0.19622164532993858,0.07948796983814768,0.13323888989891505,0.17429832169843734,0.04105943179952229,0.18481226132395315,0.0710632344136598,-0.11374902691029334,0.15477612217167042
llama-3.3-70b,placebo,8,0.16079691016597944,0.25065598805009687,0.08985907788411743,0.16592999257673807,0.22130437859709318,0.055374386020355104,0.1524951546109795,0.057383983270281484,-0.09511117134069802,0.15276797588061558
llama-3.3-70b,placebo,9,0.1553716122651405,0.17372371391087726,0.01835210164573675,0.16121117121542766,0.15877573184451124,-0.00243543937091642,0.15243495268012894,0.10301526795620868,-0.04941968472392026,0.015123705605952997
llama-3.3-70b,placebo,10,0.13203053161306363,0.1966955983302908,0.06466506671722716,0.1454181596970882,0.1854393928356259,0.0400212331385377,0.11694982376978297,0.08723664880942196,-0.029713174960361008,0.11854358782388363
llama-3.3-70b,placebo,11,0.1544365700223595,0.21372154588074485,0.05928497585838535,0.17848304794710823,0.19471519035171495,0.016232142404606714,0.0599946079823989,0.032972727397827195,-0.0270218805845717,0.0742524498488159
llama-3.3-70b,placebo,12,0.22640653599682942,0.15992153296865078,-0.06648500302817864,0.24524523810542062,0.14720796245433854,-0.09803727565108208,0.19238916951031598,0.08831886806284579,-0.10407030144747019,-0.15745546875018157
llama-3.3-70b,placebo,13,0.1409868647548383,0.1956484244934313,0.05466155973859302,0.16199776105054928,0.19040208691566857,0.02840432586511929,0.10465259215496113,0.14448612469300828,0.03983353253804715,0.08568487222315718
llama-3.3-70b,placebo,14,0.11748029967432146,0.152774288118731,0.03529398844440955,0.15563871007579916,0.13911377838250646,-0.016524931693292694,0.10477628396751111,0.0815453746640142,-0.023230909303496916,0.00019411565420729415
llama-3.3-70b,placebo,15,0.11745196164923162,0.1961826413594592,0.07873067971022758,0.15519941144196897,0.1568763033485214,0.0016768919065524301,0.14044703325988436,0.0918634753782161,-0.048583557881668266,0.07197522188249111
llama-3.3-70b,placebo,16,0.14197519328268088,0.1827518518747876,0.04077665859210672,0.15512478482275174,0.15778737910964524,0.0026625942868934993,0.1515110962531518,0.022133066600375204,-0.1293780296527766,0.0728825362003595
llama-3.3-70b,placebo,17,0.11982018315658419,0.20743343607535364,0.08761325291876945,0.12947521537628137,0.185524458090635,0.05604924271435363,0.051527808486676374,0.04481313622499885,-0.006714672261677525,0.15366718131132356
llama-3.3-70b,placebo,18,0.1359569680251986,0.27383191178822563,0.13787494376302703,0.15001347087581327,0.234319251524385,0.08430578064857175,0.08884201397050052,0.06856856003656572,-0.0202734539339348,0.17702518343056978
llama-3.3-70b,placebo,19,0.18814230089696357,0.1885640201248657,0.0004217192279021287,0.20623969296341407,0.1561895605916606,-0.050050132371753486,0.1374166484588652,0.04501067254261355,-0.09240597591625165,-0.07170004025462745
llama-3.3-70b,placebo,20,0.1238108940528159,0.2826425712564722,0.1588316772036563,0.14461175546746569,0.22962505562224733,0.08501330015478165,0.15683191639477137,0.1594732252138924,0.00264130881912103,0.21308933488872245
llama-3.3-70b,switch,1,0.16999817725006044,0.15135834480463015,-0.0186398324454303,0.18420657256596534,0.146368107235677,-0.03783846533028834,0.2058131214490292,0.1675974499064008,-0.03821567154262839,-0.04681933891753337
llama-3.3-70b,switch,2,0.11808831278299524,0.19228315158795037,0.07419483880495513,0.16019969488696914,0.16062669843795788,0.000427003550988736,0.061923599588246406,0.12113146867100272,0.05920786908275631,0.05008959462482848
llama-3.3-70b,switch,3,0.1440006171393562,0.15164348526668353,0.00764286812732734,0.15522348066752872,0.14742890580007592,-0.007794574867452803,0.17239192797333816,0.05713321598044256,-0.1152587119928956,0.05824223666806566
llama-3.3-70b,switch,4,0.17846112158455138,0.20097282592655394,0.02251170434200256,0.19712474730253615,0.1921952474647259,-0.004929499837810242,0.12033852574379651,0.14101108328678524,0.02067255754298873,0.003816937564891043
llama-3.3-70b,switch,5,0.1588182802756374,0.14131805573594894,-0.01750022453968847,0.18029099405271293,0.13548924083681133,-0.0448017532159016,0.15665294420398762,0.006096132816484558,-0.15055681138750307,-0.040935174765863114
llama-3.3-70b,switch,6,0.10608699211224687,0.2757645529711432,0.16967756085889635,0.13751796241455894,0.2485932824506506,0.11107532003609166,0.15532350905989595,0.16329145581228702,0.00796794675239107,0.25780152212228397
llama-3.3-70b,switch,7,0.18939811755317756,0.1595057036274024,-0.029892413925775158,0.21160733363497614,0.13175557350999556,-0.07985176012498058,0.1605540012548364,0.0950226237221338,-0.0655313775327026,-0.13369135741102434
llama-3.3-70b,switch,8,0.1445620634295357,0.1879155325635276,0.043353469133991906,0.1612997478350658,0.1772978944878068,0.01599814665274102,0.056483754239412244,0.13821686305285996,0.08173310881344772,0.08880121995295687
llama-3.3-70b,switch,9,0.11940141322192736,0.1621907522949175,0.04278933907299014,0.14737817864147204,0.1547523497364992,0.0073741710950271655,0.17800429440280285,0.04424690344965412,-0.13375739095314873,0.064234967576829
llama-3.3-70b,switch,10,0.08973666691239508,0.1745200407878503,0.08478337387545522,0.13600074625972236,0.1698273573685393,0.033826611108816934,0.02556816957859365,0.0786478177610713,0.05307964818247765,0.119539974055407
llama-3.3-70b,switch,11,0.09784486767770281,0.11477113110988231,0.016926263432179497,0.13611434807314976,0.1443802204844735,0.008265872411323733,0.05243148965602278,9.141575160665192e-05,-0.05234007390441613,0.0560329265709833
llama-3.3-70b,switch,12,0.1306320503015627,0.2556846111035132,0.1250525608019505,0.17007317774709196,0.2172014900537904,0.04712831230669845,0.12435531900252826,0.07735903586142791,-0.04699628314110035,0.12380929065252261
llama-3.3-70b,switch,13,0.13997902315169877,0.17913322798285108,0.03915420483115231,0.15774842813052223,0.15381244997855187,-0.00393597815197036,0.15444290744975206,0.024567584945851442,-0.1298753225039006,0.03139459390953753
llama-3.3-70b,switch,14,0.17317986072933841,0.1337086671424991,-0.039471193586839315,0.1873196669687361,0.12788574601581518,-0.05943392095292091,0.1630477943582442,0.012370319524230098,-0.1506774748340141,-0.06890691148649042
llama-3.3-70b,switch,15,0.16934055706988052,0.15583775398944813,-0.01350280308043239,0.19530808124690435,0.14200473433158625,-0.0533033469153181,0.16741660015404694,0.11219825238009458,-0.05521834777395236,-0.07866617011498211
llama-3.3-70b,switch,16,0.15756228789905585,0.18317794226606332,0.025615654367007468,0.16274484053340987,0.16337337053162326,0.0006285299982133896,0.17120794463172315,0.0005331350578329815,-0.17067480957389017,0.05289192459501019
llama-3.3-70b,switch,17,0.15693978360998798,0.13278017957394994,-0.024159604036038035,0.16080628442260167,0.13565182914358725,-0.025154455279014415,0.16277607280170112,0.027720110346453875,-0.13505596245524723,-0.03240682776560466
llama-3.3-70b,switch,18,0.1385679559959108,0.15197475203529107,0.013406796039380275,0.15584243255075989,0.15282806277707262,-0.00301436977368727,0.12718081842705348,0.01614311426231595,-0.11103770416473753,0.01744395057515402
llama-3.3-70b,switch,19,0.14098667074900514,0.1405149259909879,-0.00047174475801725624,0.15431069460467473,0.13980276548354179,-0.01450792912113294,0.062154485764889515,0.06781456251618634,0.005660076751296823,0.0009917767384061693
llama-3.3-70b,switch,20,0.20817497743004237,0.16584876091136355,-0.04232621651867882,0.23815861920232861,0.1402188982061467,-0.09793972099618192,0.20292527619196912,0.08242835676479068,-0.12049691942717844,-0.16671954315644516
qwen3-235b,base,1,0.21151866491125834,0.38121321835976557,0.16969455344850723,0.28434086874363335,0.33149117800024097,0.047150309256607625,0.5178783410502314,0.7589096688604576,0.24103132781022618,
qwen3-235b,base,2,0.21272993910759055,0.3808014334370865,0.16807149432949595,0.2856657511156927,0.3310793930775619,0.0454136419618692,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,3,0.19613595698363043,0.37949150654392066,0.18335554956029024,0.26911424198180456,0.32976946618439607,0.06065522420259151,0.5187204759787382,0.7555035966450665,0.23678312066632834,
qwen3-235b,base,4,0.21264609757531167,0.3803823428702086,0.16773624529489695,0.2854683014076867,0.330660302510684,0.045192001102997315,0.5191981128036617,0.7572822088479931,0.23808409604433145,
qwen3-235b,base,5,0.21250753886352816,0.3808024113103434,0.16829487244681526,0.2853297426959032,0.3310803709508188,0.045750628254915604,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,6,0.21482966211816532,0.38080708825231124,0.16597742613414593,0.2876518659505403,0.3310850478927867,0.04343318194224638,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,7,0.21517211833183802,0.38079891501896757,0.16562679668712954,0.2880367951542851,0.33107687465944297,0.04304007950515787,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,8,0.19817315272028355,0.3808042510160235,0.18263109829573995,0.2709953565526586,0.3310822106564989,0.06008685410384029,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,9,0.19731942928679658,0.3808040256939529,0.1834845964071563,0.2701416331191716,0.33108198533442823,0.06094035221525662,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,10,0.19736377665208998,0.38080376972743074,0.18343999307534076,0.270185980484465,0.33108172936790614,0.060895748883441125,0.5187204759787382,0.7581333489557367,0.23941287297699854,
qwen3-235b,base,11,0.21260128867752476,0.38080865339185144,0.16820736471432668,0.28544427676618506,0.3310866130323269,0.045642336266141836,0.5187204912063329,0.7581333489557367,0.2394128577494038,
