model,condition,turn,variant,n_pairs,H1,H2,sum_H,I,H_system,I_null_mean,I_null_95,I_excess,p_perm
gpt-4o-mini,base,14,all_states,20,0.8661933804298606,1.1058026085850774,1.971995989014938,0.10574893759311221,1.866247051421826,0.04873061927690226,0.12911106524938917,0.05701831831620995,0.2127872127872128
gpt-4o-mini,base,14,active_only,20,0.8661933804298606,1.1058026085850774,1.971995989014938,0.10574893759311221,1.866247051421826,0.048593299519860585,0.13095884924471907,0.05715563807325163,0.2057942057942058
gpt-4o-mini,base,15,all_states,20,1.547635304538831,0.9418716713462353,2.489506975885066,0.027950850075012593,2.4615561258100533,0.039593222294512884,0.11169327296688188,-0.011642372219500291,0.5984015984015985
gpt-4o-mini,base,15,active_only,20,1.547635304538831,0.9418716713462353,2.489506975885066,0.027950850075012593,2.4615561258100533,0.03951976947656624,0.11156478042751458,-0.011568919401553648,0.5974025974025974
gpt-4o-mini,base,16,all_states,20,1.1392169060458595,1.2770319805687365,2.416248886614596,0.05192743672253673,2.364321449892059,0.06422792447556455,0.21381078748421686,-0.01230048775302782,0.4805194805194805
gpt-4o-mini,base,16,active_only,20,1.1392169060458595,1.2770319805687365,2.416248886614596,0.05192743672253673,2.364321449892059,0.06193303492352478,0.2076745609556757,-0.01000559820098805,0.4915084915084915
gpt-4o-mini,base,17,all_states,20,0.8743903664949851,1.2194742300775863,2.0938645965725713,0.04624526240584069,2.047619334166731,0.06335363720737816,0.1253463269512091,-0.01710837480153747,0.5984015984015985
gpt-4o-mini,base,17,active_only,20,0.8743903664949851,1.2194742300775863,2.0938645965725713,0.04624526240584069,2.047619334166731,0.06385432398042015,0.12224764790619447,-0.017609061574579463,0.6053946053946054
gpt-4o-mini,base,18,all_states,20,1.3013181587500837,1.0672833099229093,2.368601468672993,0.018916455147284537,2.349685013525708,0.034918834732151606,0.09736800437781976,-0.01600237958486707,0.7522477522477522
gpt-4o-mini,base,18,active_only,20,1.3013181587500837,1.0672833099229093,2.368601468672993,0.018916455147284537,2.349685013525708,0.03361568643561212,0.09173396175954471,-0.014699231288327584,0.7462537462537463
gpt-4o-mini,base,19,all_states,20,1.2314473752906225,1.2920609669892371,2.5235083422798597,0.024891931862131757,2.498616410417728,0.04145681972708102,0.1154491191376181,-0.016564887864949262,0.5494505494505495
gpt-4o-mini,base,19,active_only,20,1.2314473752906225,1.2920609669892371,2.5235083422798597,0.024891931862131757,2.498616410417728,0.04229708185686766,0.11357533710301,-0.017405149994735903,0.5754245754245755
gpt-4o-mini,base,20,all_states,20,1.2235431697752497,1.557202521866667,2.7807456916419167,0.07518808771672376,2.7055576039251927,0.08675386220480537,0.1919541174291658,-0.011565774488081604,0.5174825174825175
gpt-4o-mini,base,20,active_only,20,1.2235431697752497,1.557202521866667,2.7807456916419167,0.07518808771672376,2.7055576039251927,0.08556785581202195,0.2001806254112465,-0.010379768095298184,0.4985014985014985
gpt-4o-mini,base,21,all_states,20,1.4241438419956671,1.0705483771150475,2.4946922191107146,0.09215082470533757,2.402541394405377,0.0581283262277194,0.10958935270048564,0.03402249847761817,0.17082917082917082
gpt-4o-mini,base,21,active_only,20,1.4241438419956671,1.0705483771150475,2.4946922191107146,0.09215082470533757,2.402541394405377,0.05883565054606316,0.1122391504740694,0.03331517415927441,0.17182817182817184
gpt-4o-mini,base,22,all_states,20,1.246595532081052,1.3565908770532973,2.6031864091343495,0.06029798783476155,2.542888421299588,0.06938581168476779,0.1899354483674668,-0.00908782385000624,0.43356643356643354
gpt-4o-mini,base,22,active_only,20,1.246595532081052,1.3565908770532973,2.6031864091343495,0.06029798783476155,2.542888421299588,0.06877867479408839,0.19152815779404062,-0.008480686959326841,0.42957042957042957
gpt-4o-mini,base,23,all_states,20,1.2735955474684408,1.318140495693188,2.591736043161629,0.005499766710803881,2.586236276450825,0.058147363072247396,0.1422148620193742,-0.05264759636144352,0.987012987012987
gpt-4o-mini,base,23,active_only,20,1.2735955474684408,1.318140495693188,2.591736043161629,0.005499766710803881,2.586236276450825,0.061030938211428326,0.1385832508381443,-0.05553117150062445,0.991008991008991
gpt-4o-mini,base,24,all_states,20,1.3672187024544835,1.1247888318901158,2.4920075343445993,0.018878444686245898,2.4731290896583533,0.05581642330983075,0.16399416290342148,-0.03693797862358485,0.8031968031968032
gpt-4o-mini,base,24,active_only,20,1.3672187024544835,1.1247888318901158,2.4920075343445993,0.018878444686245898,2.4731290896583533,0.05782951752521737,0.1660314196231751,-0.038951072838971465,0.8311688311688312
gpt-4o-mini,base,25,all_states,20,1.4223164630696163,1.25329539011578,2.675611853185396,0.12817802009907783,2.5474338330863184,0.060923845854360135,0.16370848264014026,0.06725417424471769,0.0919080919080919
gpt-4o-mini,base,25,active_only,20,1.4223164630696163,1.25329539011578,2.675611853185396,0.12817802009907783,2.5474338330863184,0.06080484999560313,0.1615213872590469,0.06737317010347471,0.1108891108891109
gpt-4o-mini,base,26,all_states,20,1.1083744490516676,1.3629632734978172,2.471337722549485,0.0841625528809247,2.38717516966856,0.07234889089759375,0.16884297740556065,0.011813661983330948,0.30569430569430567
gpt-4o-mini,base,26,active_only,20,1.1083744490516676,1.3629632734978172,2.471337722549485,0.0841625528809247,2.38717516966856,0.07441623480478127,0.16630273957525016,0.009746318076143429,0.3336663336663337
gpt-4o-mini,base,27,all_states,20,1.452008099227487,1.0309116362976496,2.4829197355251367,0.021491821498217947,2.4614279140269186,0.03441161943388866,0.10580017772543597,-0.012919797935670711,0.5374625374625375
gpt-4o-mini,base,27,active_only,20,1.452008099227487,1.0309116362976496,2.4829197355251367,0.021491821498217947,2.4614279140269186,0.038022411610363384,0.1164083126237261,-0.016530590112145437,0.5704295704295704
gpt-4o-mini,base,28,all_states,20,1.3994567310479207,1.3617555766097171,2.7612123076576376,0.026733329696235805,2.734478977961402,0.054970511586165435,0.1512674878410216,-0.02823718188992963,0.6563436563436563
gpt-4o-mini,base,28,active_only,20,1.3994567310479207,1.3617555766097171,2.7612123076576376,0.026733329696235805,2.734478977961402,0.05565851176138682,0.1550828733872932,-0.028925182065151017,0.6533466533466533
gpt-4o-mini,base,29,all_states,20,1.0631555790500304,1.1737014071481349,2.2368569861981653,0.018831895147386653,2.218025091050779,0.038359501538646465,0.13735861431225818,-0.019527606391259812,0.5184815184815185
gpt-4o-mini,base,29,active_only,20,1.0631555790500304,1.1737014071481349,2.2368569861981653,0.018831895147386653,2.218025091050779,0.03867713705487128,0.14039980934820986,-0.01984524190748463,0.5344655344655345
gpt-4o-mini,base,30,all_states,20,1.291944530117271,1.1964540314975876,2.4883985616148587,0.05678573382090927,2.4316128277939493,0.0362980704622279,0.08010316752846802,0.020487663358681373,0.24275724275724275
gpt-4o-mini,base,30,active_only,20,1.291944530117271,1.1964540314975876,2.4883985616148587,0.05678573382090927,2.4316128277939493,0.03575169982167794,0.07738093017658176,0.02103403399923133,0.2177822177822178
gpt-4o-mini,switch,1,all_states,20,0.00020671459286488534,0.0022131401318610465,0.002419854724725932,5.545820203166067e-12,0.0024198547191801117,3.759631096162109e-12,1.0571611638697281e-11,1.786189107003958e-12,0.26673326673326675
gpt-4o-mini,switch,1,active_only,20,0.00020671459286488534,0.0022131401318610465,0.002419854724725932,5.545820203166067e-12,0.0024198547191801117,3.6563238851058474e-12,9.885224345991467e-12,1.88949631806022e-12,0.2757242757242757
gpt-4o-mini,switch,2,all_states,20,0.03454521964749014,0.0002767546908524895,0.03482197433834263,1.3191732791303584e-09,0.03482197301916935,1.9179539283606743e-09,6.615899168968e-09,-5.98780649230316e-10,0.42857142857142855
gpt-4o-mini,switch,2,active_only,20,0.03454521964749014,0.0002767546908524895,0.03482197433834263,1.3191732791303584e-09,0.03482197301916935,1.8994294413232287e-09,6.255583296599659e-09,-5.802561621928704e-10,0.46653346653346656
gpt-4o-mini,switch,3,all_states,20,0.7754698648946123,0.5740514145176372,1.3495212794122495,0.014763840722696401,1.334757438689553,0.014216879309780328,0.033037622039206384,0.0005469614129160732,0.4065934065934066
gpt-4o-mini,switch,3,active_only,20,0.7754698648946123,0.5740514145176372,1.3495212794122495,0.014763840722696401,1.334757438689553,0.014522850518205373,0.0328600797122754,0.00024099020449102823,0.4205794205794206
gpt-4o-mini,switch,4,all_states,20,0.3342826546367514,1.4726307443317939,1.8069133989685453,0.0020826317113086554,1.8048307672572366,0.00873289526792292,0.04408653219880798,-0.006650263556614263,0.6103896103896104
gpt-4o-mini,switch,4,active_only,20,0.3342826546367514,1.4726307443317939,1.8069133989685453,0.0020826317113086554,1.8048307672572366,0.008535016000957242,0.04411774184144531,-0.006452384289648587,0.6033966033966034
gpt-4o-mini,switch,5,all_states,20,0.7945706614027187,0.5375903906384569,1.3321610520411755,0.033033971300383824,1.2991270807407918,0.0411122899596564,0.038981565970111355,-0.008078318659272575,0.6333666333666333
gpt-4o-mini,switch,5,active_only,20,0.7945706614027187,0.5375903906384569,1.3321610520411755,0.033033971300383824,1.2991270807407918,0.044255740137778075,0.03918883297407997,-0.011221768837394251,0.6263736263736264
gpt-4o-mini,switch,6,all_states,20,1.4146608672980434,1.1593418515053733,2.574002718803417,0.07295574615043322,2.5010469726529836,0.046976720902425065,0.10228660564544156,0.02597902524800816,0.15984015984015984
gpt-4o-mini,switch,6,active_only,20,1.4146608672980434,1.1593418515053733,2.574002718803417,0.07295574615043322,2.5010469726529836,0.04862361123649268,0.10537304572354447,0.024332134913940547,0.17682317682317683
gpt-4o-mini,switch,7,all_states,20,0.851347007429217,1.3741282801287285,2.2254752875579453,0.0030081315747235936,2.222467155983222,0.014612704846390823,0.03860981105837368,-0.011604573271667229,0.8351648351648352
gpt-4o-mini,switch,7,active_only,20,0.851347007429217,1.3741282801287285,2.2254752875579453,0.0030081315747235936,2.222467155983222,0.013645925092747686,0.03708881162851835,-0.010637793518024092,0.8081918081918081
gpt-4o-mini,switch,8,all_states,20,1.3315621619141536,0.7767973477946895,2.1083595097088432,0.03756169598759542,2.070797813721248,0.07004682255225812,0.1975801613336872,-0.0324851265646627,0.5864135864135864
gpt-4o-mini,switch,8,active_only,20,1.3315621619141536,0.7767973477946895,2.1083595097088432,0.03756169598759542,2.070797813721248,0.07055836071374257,0.19478789943405422,-0.032996664726147144,0.6133866133866134
gpt-4o-mini,switch,9,all_states,20,1.3336198836238216,1.0436575000932458,2.3772773837170673,0.05600547995307178,2.3212719037639955,0.12837359347472163,0.268886582139178,-0.07236811352164985,0.8461538461538461
gpt-4o-mini,switch,9,active_only,20,1.3336198836238216,1.0436575000932458,2.3772773837170673,0.05600547995307178,2.3212719037639955,0.1277613435811019,0.2697441978141261,-0.0717558636280301,0.8531468531468531
gpt-4o-mini,switch,10,all_states,20,1.4216043362846733,1.5323525799441646,2.953956916228838,0.1318923926348716,2.8220645235939665,0.16931368959794502,0.32876918389348747,-0.03742129696307342,0.5924075924075924
gpt-4o-mini,switch,10,active_only,18,1.229942884096079,1.3284080363221054,2.5583509204181842,0.05643313873012104,2.5019177816880633,0.06528908486918919,0.18636324130284665,-0.00885594613906815,0.45054945054945056
gpt-4o-mini,switch,11,all_states,20,1.5647054746901456,1.646238171490593,3.2109436461807386,0.23593022717038867,2.97501341901035,0.22651808700209836,0.37185909642533643,0.009412140168290312,0.2887112887112887
gpt-4o-mini,switch,11,active_only,18,1.3409416840309307,1.4318789805636165,2.7728206645945472,0.13753711300584573,2.6352835515887016,0.1194220738402938,0.21565282184972887,0.018115039165551933,0.2757242757242757
gpt-4o-mini,switch,12,all_states,20,1.838962523295679,1.5874354420398724,3.4263979653355516,0.12247545834920542,3.3039225069863463,0.22054259826828848,0.3668970390858617,-0.09806713991908306,0.949050949050949
gpt-4o-mini,switch,12,active_only,18,1.6227836827730646,1.3891906828908758,3.0119743656639404,0.07216422159664022,2.9398101440673003,0.12436892948840894,0.21396484603241747,-0.05220470789176872,0.8471528471528471
gpt-4o-mini,switch,13,all_states,20,1.6337324655925336,1.5699605257125266,3.2036929913050605,0.2208127150820179,2.9828802762230424,0.2475730141840701,0.4177897510090785,-0.026760299102052187,0.5474525474525475
gpt-4o-mini,switch,13,active_only,16,1.2042172642189273,1.2687860231887416,2.4730032874076686,0.06086163413271294,2.4121416532749556,0.12041265587722354,0.27974389592852805,-0.059551021744510595,0.8831168831168831
gpt-4o-mini,switch,14,all_states,19,1.5676905257949414,1.553434084097284,3.1211246098922256,0.2830487048197451,2.8380759050724804,0.20018234730859683,0.3815866282374399,0.08286635751114826,0.14785214785214784
gpt-4o-mini,switch,14,active_only,15,1.0810808152020879,1.3876447106860452,2.468725525888133,0.08416764043292106,2.384557885455212,0.07632115236252349,0.23548718823132828,0.007846488070397575,0.3096903096903097
gpt-4o-mini,switch,15,all_states,19,1.8368518064008446,1.7722791384205225,3.6091309448213673,0.1941674503020619,3.4149634945193053,0.24413649225891448,0.3759911071211852,-0.04996904195685259,0.7482517482517482
gpt-4o-mini,switch,15,active_only,15,1.470528780404039,1.6097088899174996,3.0802376703215386,0.10626578822055048,2.973971882100988,0.12884937725402806,0.2609990462095327,-0.022583589033477583,0.5664335664335665
gpt-4o-mini,switch,16,all_states,19,1.6938106229385066,1.9024956356198974,3.5963062585584042,0.42416892524153543,3.172137333316869,0.3082602956866952,0.5083054986882338,0.11590862955484021,0.13486513486513488
gpt-4o-mini,switch,16,active_only,14,1.3370774831638195,1.6342971014026577,2.971374584566477,0.14259733298939137,2.8287772515770855,0.16795113555886534,0.319957026939909,-0.025353802569473977,0.5714285714285714
gpt-4o-mini,switch,17,all_states,19,1.8607851348720819,1.8476231961501994,3.708408331022281,0.38214748171666635,3.3262608493056147,0.273541576167785,0.4675833913376318,0.10860590554888133,0.14985014985014986
gpt-4o-mini,switch,17,active_only,12,1.4641065958489006,1.5203067320558619,2.9844133279047624,0.35972469493880704,2.6246886329659556,0.1476970112322211,0.31887810987831966,0.21202768370658595,0.03196803196803197
gpt-4o-mini,switch,18,all_states,19,2.0458437570654966,1.7929329333321464,3.8387766903976432,0.2630573636030835,3.5757193267945597,0.3047698089691402,0.4942313200140434,-0.04171244536605667,0.6033966033966034
gpt-4o-mini,switch,18,active_only,12,1.657274083015878,1.4111929343457215,3.0684670173615993,0.21994621131578332,2.848520806045816,0.218186287745367,0.37824061853988755,0.0017599235704163219,0.3196803196803197
gpt-4o-mini,switch,19,all_states,19,1.949666206994373,1.6525674477763352,3.6022336547707083,0.3050021725116979,3.2972314822590105,0.22992223210677087,0.4014428028390563,0.07507994040492705,0.1798201798201798
gpt-4o-mini,switch,19,active_only,11,1.7081614368635296,1.1130926904202063,2.821254127283736,0.13727114448961045,2.6839829827941255,0.0974398627076185,0.24690424694655963,0.03983128178199195,0.2897102897102897
gpt-4o-mini,switch,20,all_states,19,1.9130194847233581,1.7513843535086293,3.6644038382319875,0.3355305170916691,3.3288733211403185,0.24289329117621578,0.4556858299676345,0.09263722591545331,0.17482517482517482
gpt-4o-mini,switch,20,active_only,10,1.3850822684235138,1.1758850841637893,2.560967352587303,0.14654813667304398,2.414419215914259,0.12461389209216302,0.34427990972314415,0.02193424458088096,0.36863136863136864
gpt-4o-mini,switch,21,all_states,8,1.5172819293468947,1.4069358650254284,2.924217794372323,0.0887351752358777,2.8354826191364455,0.31918442993029444,0.5257328784754159,-0.23044925469441674,0.9330669330669331
gpt-4o-mini,switch,21,active_only,8,1.5172819293468947,1.4069358650254284,2.924217794372323,0.0887351752358777,2.8354826191364455,0.30770358020490257,0.5260735446214599,-0.21896840496902487,0.926073926073926
gpt-4o-mini,switch,22,all_states,8,1.414693105148621,1.1093274197792657,2.5240205249278866,0.14556571232996754,2.3784548125979192,0.20156683402156575,0.3365011122246588,-0.05600112169159821,0.7422577422577422
gpt-4o-mini,switch,22,active_only,8,1.414693105148621,1.1093274197792657,2.5240205249278866,0.14556571232996754,2.3784548125979192,0.19538533648313455,0.33936080598222046,-0.049819624153167014,0.7302697302697303
gpt-4o-mini,switch,23,all_states,7,1.5215971968787088,1.2566004648040983,2.778197661682807,0.08845534236972895,2.689742319313078,0.09674892299949903,0.17635112369561864,-0.008293580629770078,0.5064935064935064
gpt-4o-mini,switch,23,active_only,7,1.5215971968787088,1.2566004648040983,2.778197661682807,0.08845534236972895,2.689742319313078,0.0965831274901754,0.17527085992605076,-0.008127785120446457,0.4885114885114885
gpt-4o-mini,switch,24,all_states,7,1.2997552408894548,1.0729051932102038,2.3726604340996587,0.0048223515513101485,2.3678380825483485,0.09326054417348198,0.32719617173096394,-0.08843819262217183,0.9310689310689311
gpt-4o-mini,switch,24,active_only,7,1.2997552408894548,1.0729051932102038,2.3726604340996587,0.0048223515513101485,2.3678380825483485,0.0929424305124642,0.3271437849935031,-0.08812007896115405,0.922077922077922
gpt-4o-mini,placebo,1,all_states,20,0.0002071070025723323,0.0022093158067678625,0.002416422809340195,4.838321634673724e-12,0.002416422804501873,6.227216927142507e-12,1.763530758236244e-11,-1.388895292468783e-12,0.6053946053946054
gpt-4o-mini,placebo,1,active_only,20,0.0002071070025723323,0.0022093158067678625,0.002416422809340195,4.838321634673724e-12,0.002416422804501873,6.4329373496890745e-12,1.7583054089302546e-11,-1.5946157150153507e-12,0.6123876123876124
gpt-4o-mini,placebo,2,all_states,20,0.06494773554999067,0.00035749323248312093,0.06530522878247379,1.8373134620469531e-10,0.06530522859874244,1.7242461190217634e-09,6.254961561152898e-09,-1.540514772817068e-09,0.8121878121878122
gpt-4o-mini,placebo,2,active_only,20,0.06494773554999067,0.00035749323248312093,0.06530522878247379,1.8373134620469531e-10,0.06530522859874244,1.9420027304054183e-09,7.571061162490036e-09,-1.758271384200723e-09,0.8251748251748252
gpt-4o-mini,placebo,3,all_states,20,0.742849860256275,0.37500390007471995,1.1178537603309948,0.002082011665161722,1.1157717486658332,0.0022395551434583262,0.015247810786461499,-0.00015754347829660415,0.27172827172827174
gpt-4o-mini,placebo,3,active_only,20,0.742849860256275,0.37500390007471995,1.1178537603309948,0.002082011665161722,1.1157717486658332,0.0023734694001740823,0.0157958166151431,-0.0002914577350123602,0.2897102897102897
gpt-4o-mini,placebo,4,all_states,20,0.21580919211051064,1.4657421861677116,1.6815513782782223,0.00029023356812407685,1.6812611447100982,0.0003714901933158544,0.0011169307440492408,-8.125662519177756e-05,0.44155844155844154
gpt-4o-mini,placebo,4,active_only,20,0.21580919211051064,1.4657421861677116,1.6815513782782223,0.00029023356812407685,1.6812611447100982,0.0003522782247299907,0.001060193573913065,-6.204465660591388e-05,0.4085914085914086
gpt-4o-mini,placebo,5,all_states,20,0.3469845713840155,0.0003497506646711232,0.34733432204868664,7.126064735952067e-07,0.34733360944221303,2.99329482280969e-06,3.892822999716364e-05,-2.280688349214483e-06,0.6933066933066933
gpt-4o-mini,placebo,5,active_only,20,0.3469845713840155,0.0003497506646711232,0.34733432204868664,7.126064735952067e-07,0.34733360944221303,2.4976137541527265e-06,8.913829954570089e-07,-1.7850072805575198e-06,0.6933066933066933
gpt-4o-mini,placebo,6,all_states,20,1.2115621632039049,1.1726733150961188,2.384235478300024,0.03219316805727545,2.3520423102427483,0.03222074069864028,0.06363555602506647,-2.7572641364832784e-05,0.41358641358641357
gpt-4o-mini,placebo,6,active_only,20,1.2115621632039049,1.1726733150961188,2.384235478300024,0.03219316805727545,2.3520423102427483,0.032057937150232224,0.061792510333643545,0.00013523090704322532,0.3986013986013986
gpt-4o-mini,placebo,7,all_states,20,0.2996520824916256,1.436824866954934,1.7364769494465595,0.005068221454882871,1.7314087279916766,0.0022060762309356386,0.006254978844249501,0.0028621452239472327,0.11588411588411589
gpt-4o-mini,placebo,7,active_only,20,0.2996520824916256,1.436824866954934,1.7364769494465595,0.005068221454882871,1.7314087279916766,0.002120197871366578,0.00617757758421098,0.002948023583516293,0.11388611388611389
gpt-4o-mini,placebo,8,all_states,20,1.0951428284210865,0.8036165811728181,1.8987594095939047,0.02354354715999925,1.8752158624339055,0.046030894115270074,0.1388565406190053,-0.022487346955270823,0.34665334665334663
gpt-4o-mini,placebo,8,active_only,20,1.0951428284210865,0.8036165811728181,1.8987594095939047,0.02354354715999925,1.8752158624339055,0.04419613157093727,0.13879404368589993,-0.020652584410938018,0.32367632367632365
gpt-4o-mini,placebo,9,all_states,20,1.4764358644549842,0.8545490206819946,2.3309848851369788,0.02386742371418802,2.307117461422791,0.018036130907645966,0.04483424308281468,0.005831292806542054,0.25874125874125875
gpt-4o-mini,placebo,9,active_only,20,1.4764358644549842,0.8545490206819946,2.3309848851369788,0.02386742371418802,2.307117461422791,0.01803624217751355,0.04546557957381641,0.00583118153667447,0.2547452547452547
gpt-4o-mini,placebo,10,all_states,20,1.12056471153372,1.257370693759568,2.3779354052932877,0.05962831696368297,2.318307088329605,0.08237759887057453,0.15450130969652281,-0.022749281906891558,0.7732267732267732
gpt-4o-mini,placebo,10,active_only,20,1.12056471153372,1.257370693759568,2.3779354052932877,0.05962831696368297,2.318307088329605,0.08069586890136497,0.15651840807666248,-0.021067551937682005,0.7582417582417582
gpt-4o-mini,placebo,11,all_states,20,1.5920560993578239,1.3286232367823076,2.9206793361401315,0.16062575059932216,2.7600535855408093,0.14850442311673312,0.27766705071432446,0.01212132748258904,0.35664335664335667
gpt-4o-mini,placebo,11,active_only,19,1.3743780444651241,1.3242667309383944,2.6986447754035185,0.09674191732803554,2.601902858075483,0.09707899253785135,0.19612349210237814,-0.00033707520981580974,0.44455544455544455
gpt-4o-mini,placebo,12,all_states,20,1.8835151315098124,1.0119281512251432,2.8954432827349557,0.04477032469131059,2.850672958043645,0.05542686821028242,0.1495851556390338,-0.010656543518971828,0.5124875124875125
gpt-4o-mini,placebo,12,active_only,19,1.6811770256777436,1.0070868014398293,2.6882638271175727,0.046133718092370345,2.6421301090252025,0.04256504203910568,0.09817798430807027,0.0035686760532646633,0.33166833166833165
gpt-4o-mini,placebo,13,all_states,20,1.1671786011454002,1.1783433407773347,2.345521941922735,0.09100112062885102,2.254520821293884,0.07894564026602043,0.20523832865268932,0.012055480362830592,0.3916083916083916
gpt-4o-mini,placebo,13,active_only,17,0.6556921134458822,1.1408528486737926,1.7965449621196747,0.08771003942138506,1.7088349226982897,0.04357632488512076,0.09924844980456694,0.044133714536264294,0.27372627372627373
