model,condition,seed,H_pre,H_post,H_delta,H_adj_pre,H_adj_post,H_adj_delta,H_decision_pre,H_decision_post,H_decision_delta,H_write_delta
qwen3-235b,base,12,0.08608810184903527,0.2881895969317103,0.20210149508267505,0.1226452542791634,0.2658131358697544,0.14316788159059102,0.23488488595857593,0.6106231966296017,0.3757383106710258,0.13934349608502117
qwen3-235b,base,13,0.1500487914232071,0.23173613035281163,0.08168733892960453,0.1655079068013436,0.20133371627592023,0.035825809474576614,0.37610620050868454,0.4924590359195199,0.11635283541083535,0.17821763213246036
qwen3-235b,base,14,0.37953285810232035,0.18848568186966913,-0.19104717623265122,0.3957673402550505,0.15601797027046016,-0.23974936998459034,0.7516931242185493,0.4354699274366766,-0.31622319678187266,0.07068440143421459
qwen3-235b,base,15,0.14098927619250215,0.22361577093004417,0.08262649473754202,0.13863083773901627,0.19885602732261293,0.060225189583596656,0.35946563336346316,0.5006430298780099,0.14117739651454675,0.09814325436921109
qwen3-235b,base,16,0.14934717256434596,0.16126677331286063,0.01191960074851467,0.17127423347318307,0.14475052247158773,-0.02652371100159534,0.3565631407943129,0.3494651231369492,-0.0070980176573636755,0.054911998777717075
qwen3-235b,base,17,0.27620727860116745,0.20595422241575306,-0.07025305618541439,0.3219691990660721,0.19800186843759746,-0.12396733062847462,0.6059143984525798,0.5549141357805245,-0.05100026267205526,-0.013689330296663776
qwen3-235b,base,18,0.20004503825961706,0.2987986668375427,0.09875362857792563,0.20948942559283318,0.2679858054143228,0.05849637982148964,0.4839082714636843,0.6364799035529904,0.15257163208930613,0.19349144657214695
qwen3-235b,base,19,0.28971483960331396,0.22297774267962095,-0.066737096923693,0.31720523791794364,0.1897823497806676,-0.12742288813727604,0.6401111868748883,0.441831277919136,-0.19827990895575232,0.2925338149292948
qwen3-235b,base,20,0.14621337820241154,0.310483441834469,0.16427006363205748,0.19035926530956992,0.29406012477287846,0.10370085946330854,0.3808050043162227,0.6796280954585642,0.29882309114234146,0.031581839087249264
qwen3-235b,placebo,1,0.11472615269080008,0.2094159622920857,0.09468980960128562,0.13417744973929494,0.2700108123619524,0.13583336262265747,0.31054456361992594,0.8229189357572096,0.5123743721372838,-0.007248207230613979
qwen3-235b,placebo,2,0.29944483299296576,0.3197736874450579,0.02032885445209215,0.3101644113136475,0.3253636776781218,0.015199266364474273,0.6291191137538417,0.9505553988442078,0.32143628509036615,-0.03230703093438142
qwen3-235b,placebo,3,0.22433962810654776,0.21668248148359978,-0.0076571466229479745,0.23421106623181215,0.29149163234525927,0.05728056611344712,0.5200146433637551,0.8352288378063041,0.31521419444254895,-0.17747974054272947
qwen3-235b,placebo,4,0.2519714639013782,0.39412120968950215,0.14214974578812395,0.2678490445742093,0.41764166283804915,0.14979261826383983,0.5297726947432796,1.1322181413322474,0.6024454465889678,0.022891082087181103
qwen3-235b,placebo,5,0.17923302859513032,0.33526226996195474,0.15602924136682442,0.19796656321615433,0.3437748247902468,0.14580826157409246,0.4312330529085469,0.8919624617513107,0.46072940884276375,0.10984952029343958
qwen3-235b,placebo,6,0.23506759031489396,0.3721585965258597,0.13709100621096573,0.24436934349149578,0.3652451840120327,0.12087584052053693,0.47756982598291975,0.8917107862868352,0.41414096030391545,-0.1732559914473537
qwen3-235b,placebo,7,0.14516583702070468,0.29890134560045734,0.15373550857975266,0.1587082104717097,0.2953387829919096,0.1366305725201999,0.4394286327642035,1.0038671124823815,0.564438479718178,0.053722826384064254
qwen3-235b,placebo,8,0.25695211129187634,0.47322137242131396,0.21626926112943762,0.2837472342832346,0.46881086044256876,0.18506362615933414,0.4835598936723859,1.1373687964505412,0.6538089027781553,
qwen3-235b,placebo,9,0.21358925505782617,0.31702851832860784,0.10343926327078168,0.21970399739239246,0.32529174807793587,0.10558775068554341,0.4946041583464229,1.1544860941833015,0.6598819358368786,0.03474964679851256
qwen3-235b,placebo,10,0.22781211634915607,0.3507366774004107,0.12292456105125463,0.2501627866512719,0.4017962465817787,0.1516334599305068,0.4843864207094924,1.0946862675890996,0.6102998468796073,
qwen3-235b,placebo,11,0.2500606450984398,0.13802172848899108,-0.1120389166094487,0.25897044002675534,0.20292751229155545,-0.05604292773519989,0.61944753341222,0.8404907211752088,0.2210431877629888,0.13876586654495482
qwen3-235b,placebo,12,0.26974087280209186,0.2765274427952369,0.006786569993145031,0.2822476475089693,0.278886749550402,-0.0033608979585673104,0.5468249921974243,0.8430707607819182,0.2962457685844939,0.04201151200790365
qwen3-235b,placebo,13,0.2510380262257422,0.280055338777032,0.02901731255128981,0.2717199626839346,0.25913714642451424,-0.01258281625942037,0.623491520616317,0.7016166150110924,0.07812509439477544,0.1591325291155465
qwen3-235b,placebo,14,0.2546786061532514,0.31839490498363926,0.06371629883038787,0.28240205958076037,0.3650868917159551,0.08268483213519473,0.5352456782803056,0.8141803370480514,0.2789346587677458,-0.077758041072227
qwen3-235b,placebo,15,0.18849686035534718,0.34755530761171677,0.15905844725636958,0.20258784013256387,0.39353030732311095,0.19094246719054708,0.49223826384845687,1.1985118808600597,0.7062736170116029,0.04361333558610364
qwen3-235b,placebo,16,0.21037104688612102,0.2278788573890247,0.017507810502903676,0.27337596817276577,0.25270703444520903,-0.020668933727556738,0.5843902583596712,0.7340285684441937,0.14963831008452255,-0.03963795954685065
qwen3-235b,placebo,17,0.3455840598889542,0.263906917129404,-0.08167714275955018,0.36831708383883294,0.32735147593230896,-0.04096560790652398,0.6840851259368566,0.9623060977864345,0.27822097184957795,0.07231404852297295
qwen3-235b,placebo,18,0.2925623606301077,0.22091484456858573,-0.07164751606152198,0.3195682255663896,0.2302967965030962,-0.08927142906329338,0.7010662022357169,0.7214543861972826,0.02038818396156572,-0.06902962414120037
qwen3-235b,placebo,19,0.19597847895274773,0.2862535542825863,0.09027507532983858,0.22473112124299358,0.3062852816870592,0.08155416044406563,0.4525196123171078,0.8334697665626577,0.3809501542455499,0.10653505849090505
qwen3-235b,placebo,20,0.24236279773324437,0.1427201239898374,-0.09964267374340696,0.24373661332898863,0.2005084607436849,-0.04322815258530374,0.5178634739068741,0.8473473599302711,0.32948388602339695,
qwen3-235b,switch,1,0.18694314092134381,0.26541040540161426,0.07846726448027044,0.21077692894643202,0.3289682793098631,0.11819135036343109,0.41226368615074954,0.8864781434824442,0.4742144573316947,0.0025824643180670515
qwen3-235b,switch,2,0.1696601262861359,0.2794824565302366,0.10982233024410074,0.1951956871956673,0.3409213547839555,0.14572566758828823,0.3892187618026385,0.8712031567485298,0.4819843949458913,-0.01741967529542418
qwen3-235b,switch,3,0.22948358614977177,0.25456970733078976,0.025086121181017995,0.24650615832225817,0.28247383503474705,0.03596767671248888,0.5940775006989863,0.7201873687220139,0.1261098680230276,0.10925884356743001
qwen3-235b,switch,4,0.348773740743106,0.2253475427526091,-0.12342619799049692,0.3567244782195985,0.2577699277836497,-0.09895455043594881,0.6867833469215537,0.7242096940762155,0.037426347154661754,0.03370142875403653
qwen3-235b,switch,5,0.1945213200813661,0.23160616050930355,0.03708484042793744,0.22401807384615943,0.20006539176803556,-0.02395268207812387,0.5953001052939452,0.46124946522677457,-0.1340506400671706,
qwen3-235b,switch,6,0.15898055491517685,0.3157332416935071,0.15675268677833024,0.1754787712762042,0.30232133720581467,0.12684256592961046,0.3806388417615646,0.855896079183386,0.47525723742182135,0.10928288487254068
qwen3-235b,switch,7,0.1502403212389575,0.2713655249403413,0.12112520370138377,0.16446565450815737,0.2682015992340561,0.10373594472589875,0.43057327011967994,0.7026314283609609,0.272058158241281,0.02594008017983307
qwen3-235b,switch,8,0.2011458261728508,0.17741770333042148,-0.02372812284242931,0.23198564027279864,0.22517470933840622,-0.006810930934392417,0.4506282282484852,0.6668506814362815,0.21622245318779626,-0.17933595344291628
qwen3-235b,switch,9,0.280505711451839,0.2605453202295806,-0.0199603912222584,0.2843361505773171,0.28787783203348644,0.0035416814561693433,0.5819387087634956,0.7793136229863044,0.19737491422280873,0.2731633519543669
qwen3-235b,switch,10,0.21112921105897825,0.23749014927982118,0.026360938220842928,0.24417332516436696,0.27318512699482966,0.029011801830462702,0.48125264324651373,1.0449153139931668,0.5636626707466531,
qwen3-235b,switch,11,0.25743790183692333,0.3718553209594969,0.11441741912257358,0.2859221401504394,0.39652679838019367,0.1106046582297543,0.5330686796577505,1.065379394764641,0.5323107151068905,-0.04011077184847184
qwen3-235b,switch,12,0.2145767366459977,0.3948116211568104,0.1802348845108127,0.21176011627619024,0.401211704061116,0.18945158778492577,0.33623945196539157,0.9104860002750473,0.5742465483096557,-0.19958396044325669
qwen3-235b,switch,13,0.3157333983868011,0.2726918157956671,-0.043041582591134,0.3242177561893761,0.2643398598645015,-0.05987789632487461,0.5661360493061588,0.7107442306808814,0.14460818137472264,0.15975051472800855
qwen3-235b,switch,14,0.281125646513047,0.19792598891093666,-0.08319965760211034,0.264985636681776,0.19063006556544312,-0.07435557111633287,0.43194820102054887,0.522917028552406,0.09096882753185709,-0.2298804258207422
qwen3-235b,switch,15,0.20144167261847346,0.32913000333369036,0.1276883307152169,0.2147886325754058,0.31868802166741655,0.10389938909201074,0.4367583594509715,0.7715832457832031,0.3348248863322316,0.08410145178444167
qwen3-235b,switch,16,0.2908423555558387,0.2551289978467497,-0.03571335770908901,0.2960717531075604,0.2720075772494788,-0.02406417585808157,0.5341374381683275,0.7646219569056547,0.23048451873732723,-0.10031990824286005
qwen3-235b,switch,17,0.23277131240810003,0.27444108606688666,0.04166977365878663,0.24328307147737402,0.30708532822743,0.06380225675005599,0.6870538588341437,0.8282752851210661,0.14122142628692236,0.17365185726988075
qwen3-235b,switch,18,0.2820734581384373,0.2806489367250868,-0.0014245214133505324,0.2958694368705197,0.3100323034269305,0.014162866556410802,0.6365461294027258,0.8974495263772622,0.26090339697453635,0.0485177414085403
qwen3-235b,switch,19,0.2645137574843265,0.20738785506286533,-0.05712590242146115,0.3054159814435596,0.23161620042124195,-0.07379978102231763,0.5967993689741931,0.5400713757163444,-0.05672799325784861,-0.09589391973754298
qwen3-235b,switch,20,0.21537049486808327,0.37661353621999644,0.16124304135191317,0.23934494894257388,0.3903138065746674,0.15096885763209353,0.43533536116177846,0.8269666662516048,0.3916313050898263,0.26293759852570897
