model,condition,turn,runs_present,runs_paired,H1_bits,H2_bits,sum_H_bits,I_bits,H_system_bits,I_ci_low,I_ci_high,H_system_ci_low,H_system_ci_high,I_shuffled_bits,I_minus_shuffled_bits,hard_H1_bits,hard_H2_bits,hard_I_bits,hard_I_miller_madow_bits,hard_H_system_bits,p1_READ,p1_WRITE,p1_DECRYPT,p1_SUBMIT,p1_OTHER,p1_DONE,p2_READ,p2_WRITE,p2_DECRYPT,p2_SUBMIT,p2_OTHER,p2_DONE,tokH_A1_mean,tokH_A1_ci_low,tokH_A1_ci_high,tokS_A1_mean,tokH_A1_n,tokH_A2_mean,tokH_A2_ci_low,tokH_A2_ci_high,tokS_A2_mean,tokH_A2_n,tokH_sum_mean,tokH_sum_ci_low,tokH_sum_ci_high
gpt-4o-mini,base,11,20,20,1.4497315924368566,1.3364600196844538,2.7861916121213106,0.05025895924033018,2.7359326528809804,0.016671536684444183,0.258481126759933,2.1898088610372977,2.86652673346608,0.00014107771076031183,0.05011788152956986,1.360964047443681,1.278897902987479,0.27599682848030604,0.20386207643585788,2.3638651219508544,0.14450993635124193,0.40517855049626406,0.4503100183596474,5.254888541131133e-07,9.69303992554454e-07,0.0,0.14656719810034885,0.24267123471606378,0.6107499378536525,7.619027425475633e-06,4.010302509389702e-06,0.0,0.3194663636801697,0.26594467851381837,0.366719110572029,0.1784966923507831,20,0.22466661742986713,0.1492795993323562,0.3093658117893385,0.18191899004293707,20,0.5441329811100368,0.4504962352070172,0.6446790931358418
gpt-4o-mini,base,12,20,20,1.2546277220091497,1.4406942776545884,2.6953219996637383,0.10442714743534598,2.5908948522283923,0.023688497855382636,0.31840315030260297,2.0415301310725162,2.801676440537245,0.0002830437316923681,0.10414410370365361,1.1411535278793057,1.360964047443681,0.13616025437381182,0.10009287835158774,2.365957320949175,0.0981507414874041,0.2678756706600771,0.6339720483166066,6.999788223847821e-07,8.395570898092748e-07,0.0,0.13883454417577762,0.40704055200974265,0.4541130749374882,7.615923811694869e-06,4.212953179847462e-06,0.0,0.26295871537276416,0.21498004553034855,0.3053910145255069,0.1189125537544757,20,0.2293267466353152,0.15763912245924616,0.3085738079610925,0.13584483939619962,20,0.4922854620080794,0.3931619669752945,0.5932184001180282
gpt-4o-mini,base,13,20,20,1.1983100907046196,1.3002070405871262,2.498517131291746,0.0563784201046739,2.4421387111870723,0.013938945585764544,0.29645673506665915,1.8647594127490934,2.5737229291463053,0.00014159400784361778,0.056236826096830284,1.2361602543738117,0.934068055375491,0.012510840619154497,-0.05962391142529366,2.157717469130148,0.07809518531197482,0.26884154396177656,0.6530588776023408,3.538187593828924e-06,8.549363139505119e-07,0.0,0.07809809779994717,0.3867441722324429,0.535148183976493,6.298934508487735e-06,3.2470566083815332e-06,0.0,0.3375903427251287,0.288377968220401,0.3857178045509738,0.2373817770746408,20,0.15152905901293726,0.1081280253001247,0.2002589894157421,0.07999058298453597,20,0.48911940173806595,0.4437680655330811,0.5348315867754865
gpt-4o-mini,base,14,20,20,1.3475410617330752,1.2823016301564918,2.629842691889567,0.055986489176370904,2.573856202713196,0.012674498040887437,0.3372494589566474,2.025759754567921,2.7577217411600876,0.00014802254709771114,0.05583846662927319,1.3366664819166874,0.8812908992306927,0.05409225919652601,-0.018042492847922156,2.1638651219508542,0.09709392107170878,0.38275605029338966,0.520147013644914,1.8203139582912216e-06,1.1946760291889525e-06,0.0,0.08785756335596104,0.32032206166291377,0.5918169341374128,5.616032345050067e-07,2.879240477852905e-06,0.0,0.27579131347712516,0.2168210459596416,0.33061675778934096,0.20712115068029002,20,0.22277363780637333,0.1312495227530879,0.334638328968266,0.13527012910429598,20,0.4985649512834985,0.39265602464156263,0.6276849486676497
gpt-4o-mini,base,15,20,20,1.2227775468504187,1.2626819267418832,2.485459473592302,0.030198978762319213,2.4552604948299828,0.008163334435418054,0.1890057794366237,1.887477021447253,2.662652607789654,7.703090470751204e-05,0.0301219478576117,1.1411535278793057,1.360964047443681,0.06891135597649149,-0.0032233960679566714,2.4332062193464954,0.09165050862107818,0.2571143946945973,0.6512341150366584,2.319434474646927e-07,7.497042186384464e-07,0.0,0.06072312398706827,0.4216442607956338,0.5176223315678729,7.105016961638161e-06,3.1786324634797917e-06,0.0,0.34096145801559674,0.2720389616436409,0.4023868915805641,0.20712896836887904,20,0.20846333451242133,0.13932437667859313,0.27684048434489084,0.17688571461405656,20,0.549424792528018,0.4649025053472343,0.6320018523795937
gpt-4o-mini,base,16,20,20,1.183912181291597,1.4320916796219043,2.6160038609135015,0.13272072695698964,2.483283133956512,0.044673829164000506,0.35205863685785155,1.9418300850290207,2.6488729388096903,0.00032507009857924904,0.1323956568584104,1.1411535278793057,1.278897902987479,0.2786053597012628,0.24253798367903873,2.141446071165522,0.0656501368774891,0.2895019246760262,0.6448444504273892,3.0719504460477714e-06,4.160686494390901e-07,0.0,0.20676780331838057,0.2360395616268606,0.5571851197349178,3.7884318365403125e-06,3.726888004581058e-06,0.0,0.3475141911789832,0.27865329660723925,0.42746152512229374,0.18515879471641367,20,0.19597375699670644,0.14580678026396796,0.25459495529976167,0.10789896111119668,20,0.5434879481756896,0.4503027137658445,0.6405840328990084
gpt-4o-mini,base,17,20,20,1.4407837228316815,1.2666958016160181,2.7074795244476997,0.11761513920448005,2.5898643852432195,0.037000279936739114,0.3128898342527311,2.0443697011425037,2.7206918365266306,0.0002872328036560463,0.11732790640082401,1.4406454496153462,1.1411535278793057,0.3108483830399833,0.2747810070177592,2.2709505944546686,0.15155157950436587,0.34514442680089047,0.5033031670230934,2.8951381255862327e-07,5.371578377166782e-07,0.0,0.09031777101075461,0.29702366094545324,0.6126505016300251,3.4275338371468412e-06,4.6388799299915996e-06,0.0,0.39660162090942963,0.21158777350597707,0.6814928296099,0.26859558698232683,20,0.2481562607799901,0.1606346203480096,0.35644719117933377,0.16820638218703604,20,0.6447578816894197,0.42592122985226366,0.9654750558751573
gpt-4o-mini,base,18,20,20,1.3182106521700534,1.3318556327784694,2.650066284948523,0.009589292295575189,2.6404769926529474,0.003872107951539318,0.17570184420460006,2.2451237226389638,2.751565572516983,2.472953407691882e-05,0.00956456276149827,0.9709505944546686,1.1883763717345073,0.038199492851988974,0.002132116829764892,2.1211274733371868,0.08378900551376176,0.39291669018742376,0.5232925082935539,8.468620115645755e-07,9.491432489742444e-07,0.0,0.08944262843921783,0.39041430987269354,0.520139460833912,7.311132337890622e-07,2.8697409428200616e-06,0.0,0.5055964662584613,0.27140425264602464,0.8422581924989138,0.3172779501419579,20,0.21018452320518008,0.13901834129516208,0.2890188730171638,0.13178586543452123,20,0.7157809894636414,0.46108231319795656,1.0518705889630169
gpt-4o-mini,base,19,20,20,1.2886294447940243,1.3621839979645787,2.650813442758603,0.028188709787848695,2.6226247329707544,0.010558030056319672,0.17156832848671816,2.1913043539991612,2.7693117291616574,6.90677936842875e-05,0.028119641994164408,1.2361602543738117,1.3689955935892815,0.07694290212209147,0.004808150077643306,2.528212945841002,0.2258317934324822,0.1354720341891546,0.6386941689106744,4.7411602843996496e-07,1.5293516604171325e-06,0.0,0.09678062919371094,0.44740520184753796,0.45579536414840893,1.5069520722927438e-05,3.7352896192128392e-06,0.0,0.29744302171774517,0.22792250800449726,0.3613183193850049,0.19432985241932577,20,0.2200712234808638,0.13876372653921926,0.31829257566505803,0.1327730933469314,20,0.517514245198609,0.4078371757198698,0.6443506252566138
gpt-4o-mini,base,20,20,20,1.2682147616969428,1.2419830185500251,2.510197780246968,0.058379652118693316,2.451818128128275,0.01810920130194482,0.25379251009121967,1.899544946217927,2.621254297509433,0.00013818227160522918,0.058241469847088084,1.1883763717345073,0.9917601481809735,0.06515669939899969,0.02908932337677561,2.114979820516481,0.07451337860843413,0.5752399118835195,0.3502448582552558,9.557475590601186e-07,8.955052314608579e-07,0.0,0.1242032851564602,0.2127557011143356,0.6630341287228694,3.86893462247193e-06,3.016071712362553e-06,0.0,0.30111687303941564,0.23213187051612713,0.3736325918424658,0.1738189093241169,20,0.16248505486731657,0.09765079537536371,0.23340082596805048,0.09233265770540605,20,0.4636019279067322,0.3657950569462207,0.557700566478312
gpt-4o-mini,base,21,20,20,1.3787013714423493,1.38596146151893,2.764662832961279,0.011255279095483739,2.753407553865795,0.008859291515780611,0.19091439629709184,2.2457294922503634,2.869094082207255,2.9489371753783127e-05,0.011225789723729956,1.3709505944546687,1.2361602543738117,0.08099010198579978,0.00885534994135162,2.5261207468426807,0.21622660999194915,0.18951110984066827,0.594261093821016,7.306960586645796e-07,4.5565030796946207e-07,0.0,0.1377590427448101,0.30420351371804616,0.5580326503410373,9.226271886237107e-07,3.870568917759993e-06,0.0,0.3072019995614675,0.2326617355795369,0.3785723579122642,0.1586080975401601,20,0.21635316277206765,0.15057054840428422,0.29034036997670676,0.16273508470968798,20,0.5235551623335352,0.41572325523587483,0.6422100956494959
gpt-4o-mini,base,22,20,20,1.2137049348408906,1.3474203450786868,2.5611252799195774,0.038215731348912776,2.5229095485706647,0.003621798923465361,0.2578277935683135,2.0859572336737036,2.6444144181568676,0.00010223323553035623,0.03811349811338242,0.8812908992306927,1.2344977967946407,0.05192357407447916,0.015856198052255077,2.0638651219508546,0.06595072700535227,0.3167695122198577,0.6172785345563189,2.433028144161369e-07,9.829156567368708e-07,0.0,0.09046188774024895,0.4624280262349695,0.4471070599042112,6.864004315039972e-07,2.339720138862688e-06,0.0,0.28149614470648887,0.20778324345632257,0.3561841254863838,0.15442932290445638,20,0.18228128404904664,0.11947187528032198,0.25412937194155377,0.14119545652847232,20,0.46377742875553557,0.3635674934550771,0.5702204915511547
gpt-4o-mini,base,23,20,20,1.343052067624432,1.3217092782811168,2.664761345905549,0.07467897950971106,2.590082366395838,0.015896973345424302,0.2874161346292983,1.9235201297057152,2.825058531720174,0.0002699362904430451,0.07440904321926801,1.295461844238322,1.1812908992306925,0.08129089923069266,-0.0269112288359796,2.395461844238322,0.1107814732134094,0.3231785626646841,0.5660387696166349,2.1812302320541714e-07,9.763822483900412e-07,0.0,0.19810130129867767,0.17310114624158346,0.62879057111967,2.3603536208387907e-06,4.62098644815523e-06,0.0,0.35630349181176507,0.303515360074889,0.40339270596204424,0.23697581163699424,20,0.14475390618074377,0.0944698808463159,0.1982786221309221,0.07456947676437045,20,0.5010573979925088,0.4291168065154426,0.5673078316339488
gpt-4o-mini,base,24,20,20,1.3953226298185402,1.1168132540370195,2.5121358838555596,0.015854422238528135,2.4962814616170315,0.006110958241206963,0.23333957679856637,1.9627538858287255,2.6201506346860985,4.4224011823987565e-05,0.015810198226704146,1.4406454496153462,1.1883763717345073,0.12741232429082616,0.055277572246378,2.5016094970590275,0.13177379700807773,0.33168000481060994,0.5365455317941359,1.9471609273878843e-07,4.7167108366934e-07,0.0,0.029120545649297926,0.3643033656320489,0.6065737608326666,1.940675111719612e-07,2.1338184754095735e-06,0.0,0.2710770513857063,0.20393177982252472,0.3305594891932891,0.18256031564114272,20,0.14307378406787571,0.1025669211289763,0.19046427473971209,0.12297210172562686,20,0.41415083545358206,0.32655288429494755,0.4966971168550706
gpt-4o-mini,base,25,20,20,1.4278423923156183,1.2261875056656772,2.6540298979812955,0.06726833295658856,2.586761565024707,0.015510113006147158,0.28111854874669623,1.920253424506446,2.8471375726895336,0.00019064984029455135,0.067077683116294,1.3366664819166874,0.8112781244591328,0.032964785859339124,-0.03916996618510904,2.114979820516481,0.30206454774297076,0.16108743505822662,0.5368448476937207,2.2201118914327243e-06,9.493931905657901e-07,0.0,0.08458549146829761,0.27550893889336525,0.6398928222963365,8.833646297871662e-06,3.913695702820888e-06,0.0,0.27351279451308685,0.2029130690155337,0.3430040158022235,0.17989214960076277,20,0.1815818267335153,0.12481997127573553,0.24832920198805214,0.10944140234568243,20,0.45509462124660216,0.3595215010563398,0.5614628800432171
gpt-4o-mini,base,26,20,20,1.4520720726162522,1.2344605718538575,2.68653264447011,0.046940762957862064,2.639591881512248,0.01470599435043372,0.2777647106724871,2.150038249209135,2.7445192903886193,0.00013202325856241187,0.046808739699299655,1.3689955935892815,0.8812908992306927,0.024165745977293075,-0.04796900606715509,2.226120746842681,0.14486474107283917,0.4309387449984327,0.4241889115456143,6.012213880776319e-06,1.5901692330018058e-06,0.0,0.06971143159680526,0.3262202635236279,0.6040625317308062,2.21597394941982e-06,3.5571748113764483e-06,0.0,0.28705825484126657,0.22097025552801922,0.3578266249965277,0.16069437013912025,20,0.19729887169657337,0.13889693339557013,0.26185055286661035,0.11592826194100606,20,0.4843571265378399,0.3928505092973154,0.5773699582685459
gpt-4o-mini,base,27,20,20,1.51935127615916,1.4204340088117051,2.939785284970865,0.16657440916366975,2.7732108758071954,0.0755575085023083,0.3709537134015,2.2307363622060064,2.892797263032686,0.00044384859116316947,0.16613056057250658,1.4854752972273344,1.3689955935892815,0.24577592125377343,0.17364116920932526,2.6086949695628427,0.29326450535936754,0.23303041551746775,0.47370331606220273,6.348086606517446e-07,1.1282523013373325e-06,0.0,0.12870722975439086,0.4736769227255634,0.39761300896442237,7.186155118911483e-07,2.1199401115705645e-06,0.0,0.21672257230002148,0.1375582954578553,0.3071063024355499,0.11683350865393947,20,0.17592858837063313,0.1267689314752037,0.23898501644662318,0.09508020254678896,20,0.39265116067065464,0.2926462279807311,0.5146392056679053
gpt-4o-mini,base,28,20,20,1.3952013181120935,0.9878716544144986,2.383072972526592,0.038812799826151496,2.3442601727004404,0.0033732266955245923,0.24020158738092295,1.7923316693017108,2.516121756015563,0.00012562710554733575,0.03868717272060416,1.3366664819166874,0.7219280948873623,0.038621482782074786,-0.03351326926237338,2.019973094021975,0.13293731092376881,0.32757024500728354,0.5394653063739663,2.2664680392051902e-05,4.473014589363642e-06,0.0,0.039972364443844846,0.2199530079704599,0.7400585235064953,1.276785828755927e-05,3.336220912372613e-06,0.0,0.25059980369754065,0.1936602128267632,0.31585638697608864,0.11629928218774244,20,0.10635010524088225,0.08027627393438823,0.1348978164618722,0.04702154734026828,20,0.35694990893842293,0.2987441471655478,0.42329865841234693
gpt-4o-mini,base,29,20,20,1.1776040482482764,1.3998377455416056,2.577441793789882,0.009834772466883236,2.567607021322999,0.006686368677803978,0.15443207392343236,2.1514569755173873,2.7122781473598905,2.8940749570236752e-05,0.009805831717312998,0.9709505944546686,1.2361602543738117,0.0034091527711321915,-0.06872559927331598,2.2037016960573483,0.5859316096787315,0.042908321645839874,0.37115437709024,4.204049473664933e-06,1.4875357149866931e-06,0.0,0.15250587765811763,0.28793406784717934,0.559549666792131,6.256094158215988e-06,4.1316084138007175e-06,0.0,0.1301416146670041,0.0740216068083642,0.18841318696372306,0.050222464738838776,20,0.1830642137129206,0.12871753907981057,0.2420680577954506,0.10858110626801931,20,0.3132058283799247,0.24095699315975286,0.37640757556518517
gpt-4o-mini,base,30,20,20,1.5711478099130134,1.3266757215155276,2.897823531428541,0.045786239279229896,2.852037292149311,0.006604891260039731,0.2667695930933697,2.42038618402392,2.901102491034066,0.00013002406067653635,0.045656215218553356,1.5812908992306927,1.2344977967946407,0.08258247667883803,0.010447724634389866,2.733206219346495,0.2686889534464625,0.3590356624211893,0.3722476896168709,2.4973060142948926e-05,2.7214553344023484e-06,0.0,0.08609598639566865,0.5151140952084347,0.39877966718765256,8.274087671961144e-06,1.9771205722170977e-06,0.0,0.3258853591436347,0.24750099840432915,0.4226253395831443,0.19642562641097572,20,0.15274694331559835,0.10703814689612373,0.2243115408043167,0.08348001192701172,20,0.47863230245923305,0.38407660796983056,0.5848013372239707
gpt-4o-mini,placebo,1,20,20,0.00022733166184530978,0.0022105423935296787,0.0024378740553749885,8.531388139054512e-12,0.0024378740468436,6.927473673292048e-13,2.5329996574806844e-11,0.0020145339261054456,0.0028718840734848167,2.378291835534495e-14,8.507605220699168e-12,-0.0,-0.0,0.0,0.0,-0.0,2.7880981848293518e-06,9.216583593096663e-06,0.9999878106585722,0.0,1.8465964977722617e-07,0.0,0.00010295693701367408,4.3456420918252495e-05,0.9998533337163759,0.0,2.529256922183571e-07,0.0,0.006824010748751512,1.762184541074793e-05,0.020435902379171506,0.006987141004133727,20,0.00028101224722279413,0.00025336169259130794,0.0003097372300817402,2.6926532059987827e-05,20,0.007105022995974306,0.0002814968117654223,0.020742277450267986
gpt-4o-mini,placebo,2,20,20,0.07861715480318446,0.00031949790385147085,0.07893665270703593,8.294716401167895e-11,0.07893665262408876,1.6572460496006135e-11,6.074688503660943e-09,0.04290123163787042,0.11251280159514955,2.2735551125999014e-13,8.271980850041896e-11,-0.0,-0.0,0.0,0.0,-0.0,0.009519295289426462,0.9904135671786811,6.702595532849994e-05,2.054207722605184e-08,9.103448660763907e-08,0.0,1.854048399502894e-05,0.9999814083638864,0.0,0.0,5.1152118657717085e-08,0.0,0.3859728436492229,0.31687675420011446,0.4618016739287862,0.2337785264671047,20,0.1534148868654215,0.13027643298062602,0.1797984420923396,0.0864255868745582,20,0.5393877305146444,0.47166388036205875,0.6208320632199081
gpt-4o-mini,placebo,3,20,20,0.7419791474416048,0.9800574630210429,1.7220366104626477,0.01245188272710155,1.709584727735546,0.0012470978029063403,0.09484892171326527,1.2490395291243774,2.014964717359051,3.520406665995097e-05,0.0124166786604416,0.8112781244591328,0.8841837197791889,0.1165639412508427,0.08049656522861862,1.578897902987479,0.20883735914399373,0.00020328747926686542,0.7909590540412401,2.4336510936912398e-08,2.7499898842433973e-07,0.0,0.16597190134094592,0.0655687327873262,0.7684422162606113,1.367306727019095e-05,3.4765438464449656e-06,0.0,0.2060287619903212,0.1385736552606485,0.2689023951154835,0.12096176911072845,20,0.22439834482548512,0.1340740383538142,0.3231107317226921,0.12717603482679188,20,0.4304271068158063,0.3374785514575863,0.5189680069575046
gpt-4o-mini,placebo,4,20,20,0.7395058662189469,1.343413536603728,2.082919402822675,3.242866244017988e-05,2.082886974160235,8.616138769101643e-05,0.02906478497356469,1.6125467361968946,2.3053521328075233,8.855739967498763e-08,3.234010504050489e-05,0.8112781244591328,1.2344977967946407,0.03708095169093137,0.0010135756687072867,2.008694969562842,0.0025308711705874848,0.19645304825181945,0.8010136706277523,1.0444259842549598e-06,1.365523856553716e-06,0.0,0.09659199575145848,0.5274627183322086,0.3759257709887137,1.1453360460658328e-05,8.061567158545497e-06,0.0,0.265320979805159,0.19835163528291874,0.3370028161402478,0.15926859523784695,20,0.37374181376703935,0.25470069777741844,0.49639155288452563,0.2647983779976486,20,0.6390627935721983,0.4884419441300509,0.7817626388895849
gpt-4o-mini,placebo,5,20,20,1.1949362113997237,1.4690241921026883,2.6639604035024123,0.049639784133216534,2.6143206193691957,0.008632208183850082,0.3056459106814881,2.1226785422322973,2.7015262882986844,0.00012441353559387362,0.04951537059762266,1.2192407046368487,1.5394910703001345,0.07454805515779422,0.0024133031133460603,2.6841837197791887,0.04257830458308121,0.5525345421175804,0.40488653096853816,2.8783957414159564e-07,3.344912261788562e-07,0.0,0.16064755623629637,0.46219850125295014,0.37715178793366216,2.3507210209806336e-07,1.919504989275385e-06,0.0,0.26372548234081433,0.20231643017229337,0.3191657220140082,0.14939338452810635,20,0.29005085690954574,0.2073947234680645,0.3733515680596494,0.21243166159465615,20,0.5537763392503601,0.44970414187890123,0.6666750723952195
