model,condition,turn,runs_present,runs_paired,H1_bits,H2_bits,sum_H_bits,I_bits,H_system_bits,I_ci_low,I_ci_high,H_system_ci_low,H_system_ci_high,I_shuffled_bits,I_minus_shuffled_bits,hard_H1_bits,hard_H2_bits,hard_I_bits,hard_I_miller_madow_bits,hard_H_system_bits,p1_READ,p1_WRITE,p1_DECRYPT,p1_SUBMIT,p1_OTHER,p1_DONE,p2_READ,p2_WRITE,p2_DECRYPT,p2_SUBMIT,p2_OTHER,p2_DONE,tokH_A1_mean,tokH_A1_ci_low,tokH_A1_ci_high,tokS_A1_mean,tokH_A1_n,tokH_A2_mean,tokH_A2_ci_low,tokH_A2_ci_high,tokS_A2_mean,tokH_A2_n,tokH_sum_mean,tokH_sum_ci_low,tokH_sum_ci_high
gpt-4o-mini,base,11,20,20,1.081437941705052,1.4018932177536916,2.4833311594587437,0.013551322379935235,2.4697798370788084,0.0031723638051737156,0.21759631399544585,2.065210923825602,2.5454125880712644,3.7596379891013473e-05,0.013513726000044222,0.9927744539878083,1.2344977967946407,0.0613149298332739,0.025247553811049817,2.1659573209491754,0.013363583889518443,0.442429647153532,0.5442046802306449,1.3679553015119575e-06,7.207710031656009e-07,0.0,0.11894633555290184,0.48197207648414225,0.3990732536824991,6.0059216625833325e-06,2.328358794294903e-06,0.0,0.2644335834314704,0.21225525550933433,0.3143247949204519,0.12293989872111095,20,0.17732927668872178,0.13643847202385576,0.21727180734055196,0.08059301537807044,20,0.44176286012019217,0.3697589235403125,0.5113224464436107
gpt-4o-mini,base,12,20,20,1.5786802352088933,1.1382978785513562,2.7169781137602493,0.06635690566815207,2.6506212080920974,0.018472296782694245,0.21024279517471775,2.277655172508826,2.7602475494226892,0.0001674736191470826,0.06618943204900499,1.55887184844536,0.7475846798245739,0.14259140631908007,0.10652403029685599,2.163865121950854,0.2913702941801736,0.34363617990809026,0.3649920445568376,7.092760371887634e-07,7.720788613563741e-07,0.0,0.1429681713187357,0.13817272850444165,0.7188473542404811,6.761290998406025e-06,4.984645343098675e-06,0.0,0.3114070313340104,0.25574156248641,0.35264922970645535,0.15989393438874774,20,0.14481009119182567,0.10816981936666924,0.18160190197459572,0.061270071120782546,20,0.45621712252583607,0.38245219977879286,0.5171325601701101
gpt-4o-mini,base,13,20,20,1.0106630394681142,1.1807229657139355,2.19138600518205,0.005797800310063295,2.1855882048719866,0.0014141830195141586,0.17713377007013992,1.5879938376286677,2.4019543991697216,1.5788222448019022e-05,0.005782012087615276,0.8841837197791889,0.9927744539878083,0.05503007887963476,0.018962702857410675,1.8219280948873624,0.08234415552356054,0.1545604489740812,0.7630935441730846,1.2190359051978879e-06,6.322933685451281e-07,0.0,0.04128095919113736,0.5725218322001595,0.38618838708100467,5.284397336262951e-06,3.5371303622454547e-06,0.0,0.2635772374039577,0.204092702710803,0.31563717374211464,0.11322844317355252,20,0.14580150196128489,0.11934206010347322,0.17751677380484973,0.07181053551725787,20,0.4093787393652426,0.3444370560077503,0.47741999817305025
gpt-4o-mini,base,14,20,20,0.8661933804298608,1.1058026085850774,1.971995989014938,0.1057489375931121,1.866247051421826,0.006829940833827753,0.3921287118684757,1.2770461594374627,2.060955252930114,0.00029704303056885824,0.10545189456254324,0.7219280948873623,0.934068055375491,0.12278993091635809,0.08672255489413401,1.5332062193464953,0.019106754390785387,0.20728131960912743,0.7736111462466805,7.682704622856545e-08,7.0292636049737e-07,0.0,0.02606327696155363,0.36764116261797236,0.6062822197116671,1.0698629726934464e-05,2.64207908004601e-06,0.0,0.2975575492940916,0.22655416506634377,0.36195287389950015,0.14737961521575793,20,0.14099872379259326,0.09574665903927222,0.1961955884868847,0.06080939572244912,20,0.4385562730866849,0.3465075928446348,0.5239621513271995
gpt-4o-mini,base,15,20,20,1.547635304538831,0.9418716713462354,2.4895069758850665,0.027950850075012596,2.461556125810054,0.0021757960333017514,0.1836166285123428,2.0386170816296723,2.608966189259237,6.596889205435892e-05,0.027884881182958236,1.4060075793123286,0.4689955935892812,0.03226552428794245,-0.0038018517342816305,1.8427376486136675,0.24826336209652236,0.43314210557349614,0.3185933301967021,5.061709457448842e-07,6.959623336698898e-07,0.0,0.07750754167751767,0.13276382688475633,0.7897180195529419,5.932676853901509e-06,4.679207930219194e-06,0.0,0.29242540145816726,0.24088849906933257,0.33850419216914995,0.14380268492100245,20,0.13043223837350376,0.09595430342838787,0.17062281870441942,0.052485252294090304,20,0.422857639831671,0.3749575138454316,0.47402988675750296
gpt-4o-mini,base,16,20,20,1.1392169060458595,1.2770319805687365,2.416248886614596,0.05192743672253679,2.364321449892059,0.014155225246529062,0.2865942972195657,1.7725963149280088,2.589634087442513,0.0001272847450553461,0.05180015197748144,0.9917601481809735,1.0,0.09015065112194587,0.054083275099721786,1.9016094970590276,0.09659346693040721,0.1956863988096818,0.7077196794427894,6.48609786525146e-08,3.899561429970404e-07,0.0,0.06685395894940231,0.5241031728525012,0.4090388652961103,3.290146621135785e-07,3.6738873240878253e-06,0.0,0.24652189902710647,0.1931498465702298,0.3021165870003415,0.10046138996613407,20,0.18537090848876278,0.13399900786617913,0.24713548126035567,0.09372846257747063,20,0.4318928075158692,0.37943049655581446,0.48710704660623544
gpt-4o-mini,base,17,20,20,0.8743903664949854,1.2194742300775863,2.0938645965725717,0.046245262405840495,2.0476193341667313,0.005486086878913593,0.20586400171027183,1.4563420257083084,2.321492195296265,0.00010851780204736136,0.046136744603793134,0.9219280948873623,0.9709505944546686,0.07999106782387061,0.04392369180164653,1.8128876215181602,0.08226749292225637,0.10277044504208237,0.8149611619729189,9.234650547801662e-08,8.077162368536377e-07,0.0,0.047440600832135776,0.4227519089894839,0.5297970255823992,6.651575846676492e-06,3.8130201345639526e-06,0.0,0.2955129187650454,0.2342581845496876,0.3590769654706177,0.1491308119197975,20,0.11080905890418227,0.08955675050334151,0.13430236395120745,0.04544022746102504,20,0.4063219776692277,0.34374880186631684,0.468799861880266
gpt-4o-mini,base,18,20,20,1.3013181587500837,1.0672833099229095,2.3686014686729933,0.018916455147284617,2.3496850135257086,0.0020340640005242034,0.14490161840147783,1.7699153034890023,2.5904271997400037,5.5640201901738725e-05,0.01886081494538288,1.2361602543738117,0.4689955935892812,0.03420525350842436,-0.0018621225137997188,1.6709505944546688,0.11985737879125524,0.6188082885347698,0.26133197175771106,1.5131948992091307e-06,8.477213647033697e-07,0.0,0.09283573101488707,0.16512654242288646,0.7420095330049228,2.1891979553900054e-05,6.30157774977782e-06,0.0,0.41258343311955326,0.31007579770814325,0.5112404648090632,0.20435920480733624,20,0.16627298319466827,0.12715210476356148,0.2113361000787775,0.0738056969525141,20,0.5788564163142215,0.4648590168528579,0.7126259210526521
gpt-4o-mini,base,19,20,20,1.2314473752906225,1.2920609669892373,2.52350834227986,0.02489193186213152,2.4986164104177284,0.00471224736363428,0.17601916783779592,1.8976034390642749,2.802658938103105,6.965292913462426e-05,0.024822278932996898,1.0540157730728,1.0,0.014661900905599077,-0.05747285113884909,2.039353872167201,0.21693133787556515,0.1171935373894363,0.6658729890787043,1.2801873974428707e-06,8.554688968931653e-07,0.0,0.07615274675340375,0.5425058531500063,0.38133465469013683,2.5026910400985585e-06,4.242715412996773e-06,0.0,0.2089342732228001,0.1432823537479082,0.28249005407373873,0.09822301375651672,20,0.23587910650288432,0.17310525976831467,0.311126537889226,0.1212257465615775,20,0.4448133797256844,0.3530059702363957,0.5341769848269027
gpt-4o-mini,base,20,20,20,1.22354316977525,1.557202521866667,2.7807456916419167,0.07518808771672399,2.7055576039251927,0.01780337453732775,0.32875653884280087,2.102315793541641,2.8614427303695984,0.00019828236829094013,0.07498980534843305,1.295461844238322,1.5709505944546684,0.13320621934649524,0.025004091279822976,2.733206219346495,0.0712482732399368,0.30965635868712915,0.6190935759001465,1.278929786244759e-06,5.132430013411462e-07,0.0,0.2678982109124601,0.42427418583319837,0.30782295628966233,2.1613998151745998e-06,2.4855648639455815e-06,0.0,0.2501466959072974,0.19577000736118386,0.2960146482641123,0.12563532538617458,20,0.2603431174279515,0.19040556235285014,0.3418237017547575,0.14561525860058933,20,0.5104898133352489,0.4177318026954293,0.6148560541192234
gpt-4o-mini,base,21,20,20,1.4241438419956671,1.0705483771150477,2.494692219110715,0.09215082470533738,2.4025413944053775,0.011197310529980901,0.30637800733179166,1.9454694298629356,2.565201585609691,0.0002422910717006804,0.0919085336336367,1.3689955935892815,0.9219280948873623,0.14448434380562789,0.1084169677834038,2.146439344671016,0.12810789863478253,0.43430380890472425,0.43758660296115803,8.948098858525657e-07,7.946894493489754e-07,0.0,0.11463775229035585,0.13959069582994696,0.7457620277926412,5.439404650254705e-06,4.084682405763599e-06,0.0,0.27591082427209834,0.21489551224056636,0.33268255462081125,0.11881766176725428,20,0.149457042256233,0.08973647741921201,0.22351504545612144,0.07361834598899994,20,0.42536786652833136,0.348989728222863,0.5032189073736767
gpt-4o-mini,base,22,20,20,1.246595532081052,1.3565908770532973,2.6031864091343495,0.06029798783476152,2.542888421299588,0.0063236653466106395,0.30935747234866007,1.8749933506402285,2.773231283551477,0.00017575619999587292,0.06012223163476565,1.1812908992306925,1.2192407046368487,0.1855517833510603,0.11341703130661213,2.214979820516481,0.1816412061908324,0.15024521639934912,0.6681130065985633,6.023805638422242e-08,5.105731987591668e-07,0.0,0.09437910787667517,0.44925350772254713,0.4563624867541979,4.485264232292384e-07,4.449120156610705e-06,0.0,0.2508440430363941,0.19142134559197266,0.30849424877988274,0.11162523492881268,20,0.1533235550552328,0.08852128483079293,0.2338429293070588,0.07980755960625831,20,0.40416759809162695,0.3075995368851578,0.507124158320234
gpt-4o-mini,base,23,20,20,1.2735955474684408,1.318140495693188,2.591736043161629,0.005499766710803794,2.5862362764508253,0.006915604978265575,0.19205256639432305,1.9861705145338149,2.815313779899793,1.4701760037907839e-05,0.005485064950765886,1.1812908992306925,1.2192407046368487,0.036666481916687414,-0.03546827012776075,2.363865121950854,0.1436080193384616,0.20499288483669745,0.6513981489736029,1.451946282857086e-07,8.016566096933642e-07,0.0,0.08030916551861425,0.42021133323409476,0.4994732702396775,3.81438393741169e-06,2.416623676007956e-06,0.0,0.3129355965364328,0.23255505900066342,0.38091611969999567,0.17965680918893526,20,0.12047050092816111,0.08915617192626238,0.15416266935467346,0.05523854910488871,20,0.4334060974645939,0.3478128117289892,0.5136854219233553
gpt-4o-mini,base,24,20,20,1.3672187024544835,1.1247888318901158,2.4920075343445993,0.01887844468624578,2.4731290896583533,0.00730541051737652,0.23076700629405855,1.7861704342233065,2.7186300217077664,5.5270224300936316e-05,0.018823174461944845,1.2192407046368487,0.7219280948873623,0.021195705502236113,-0.01487167051998797,1.919973094021975,0.10896054340423807,0.3659423437978855,0.525096005997436,2.514689101787634e-07,8.553315303076594e-07,0.0,0.07978089007370956,0.21587916621020659,0.7043320888472268,3.6064145027319222e-06,4.248454354368417e-06,0.0,0.2793717559173295,0.23061845889175744,0.32402358805844317,0.12786722456276528,20,0.11621409301431153,0.079643404018213,0.15766405737809577,0.048573612892223283,20,0.39558584893164106,0.33678778520491537,0.457975466217866
gpt-4o-mini,base,25,20,20,1.4223164630696166,1.2532953901157802,2.675611853185397,0.12817802009907803,2.547433833086319,0.015670601746945963,0.4706520818191761,1.8973828357780753,2.7410044747937654,0.0003533585150827645,0.12782466158399527,1.3527241956246545,1.1883763717345073,0.18338309822901355,0.11124834618456539,2.357717469130148,0.2617119733092043,0.1808435748617663,0.5574433729486529,2.903039807726172e-07,7.885763957004662e-07,0.0,0.06609452256635458,0.3657394684560117,0.5681599052578024,2.5764520646081578e-06,3.527267766726558e-06,0.0,0.3182915762677739,0.26391151468014223,0.37177821489518387,0.1622034171857187,20,0.20559903785941447,0.1435026467371658,0.2828006770288187,0.11107727964340237,20,0.5238906141271884,0.4512743532887887,0.5949355196451364
gpt-4o-mini,base,26,20,20,1.1083744490516676,1.3629632734978172,2.471337722549485,0.08416255288092467,2.38717516966856,0.02201003328080495,0.29298886998489293,1.7203391408341413,2.5979210190186977,0.00023523199207603203,0.08392732088884863,1.076297625725199,1.2344977967946407,0.19176014818097337,0.15569277215874927,2.1190352743388665,0.058926444003372505,0.2494642869381452,0.6916070022827124,1.324850629370293e-06,9.419251404737649e-07,0.0,0.09741163675681061,0.46371509844560965,0.43886603263560914,5.149133377399263e-06,2.083028593226928e-06,0.0,0.265232222661624,0.20965610736836518,0.31686921228458576,0.11973970881166204,20,0.1016249806930811,0.08216259728351741,0.12487587061370123,0.043516817195008675,20,0.3668572033547051,0.30681257698247016,0.42638662848942815
gpt-4o-mini,base,27,20,20,1.452008099227487,1.0309116362976496,2.4829197355251367,0.0214918214982179,2.4614279140269186,0.0021752785371889163,0.16008699749949273,1.8871794434551576,2.6994875599896138,6.0363012464806894e-05,0.02143145848575309,1.295461844238322,0.6098403047164004,0.08606144431787349,0.04999406829564941,1.8192407046368486,0.29758941535640115,0.17800247338046093,0.5244050147360569,1.4602081418493604e-06,1.6363189390917679e-06,0.0,0.07363300057645711,0.17668716394650114,0.749660424482329,1.4584351331493537e-05,4.826643381388268e-06,0.0,0.2989632568538895,0.22233653867778527,0.35928465966391554,0.1526668307516875,20,0.14067789716421267,0.09381383553981133,0.19566904125958207,0.05565547329765729,20,0.4396411540181022,0.35020482296426725,0.5165960548783074
gpt-4o-mini,base,28,20,20,1.399456731047921,1.3617555766097174,2.7612123076576385,0.026733329696235826,2.7344789779614027,0.0032058867996803257,0.27501973483455533,2.1537370206847313,2.8676595043784436,7.374590123660597e-05,0.02665958379499922,1.3709505944546687,0.9709505944546686,0.01997309402197492,-0.052161658022473245,2.321928094887362,0.17573152890566923,0.2492185669333883,0.575048292586918,4.355807058502023e-07,1.1759933185894601e-06,0.0,0.09715265436352577,0.431774333127004,0.4710594042943467,7.446414246988148e-06,6.161800876523946e-06,0.0,0.27450908941734514,0.20759468315303733,0.33949288412318335,0.13444964583264019,20,0.1232372560177691,0.09313025669576208,0.1537594405442148,0.05930693112266055,20,0.3977463454351142,0.3305229048067188,0.46317852480806393
gpt-4o-mini,base,29,20,20,1.0631555790500307,1.1737014071481349,2.2368569861981653,0.01883189514738672,2.2180250910507784,0.0027242828682012264,0.2352892356054361,1.765740056580722,2.3459464308268307,5.2125752492936926e-05,0.018779769394893783,0.8812908992306927,0.9927744539878083,0.017285703771461346,-0.018781672250762736,1.8567796494470397,0.3130246364955976,0.027486394923366724,0.6594870901211302,5.057381949078795e-07,1.3727217106641755e-06,0.0,0.0325168937566563,0.4660785658134322,0.5013875690621703,1.3971661325160402e-05,2.9997064159335387e-06,0.0,0.18068241389207257,0.12065066192107327,0.2393557179250009,0.06822205076600286,20,0.10150421879391477,0.07833878039004567,0.12776933112146807,0.040984406000322396,20,0.2821866326859873,0.2107323932822163,0.3619417212326309
gpt-4o-mini,base,30,20,20,1.291944530117271,1.1964540314975876,2.4883985616148587,0.05678573382090925,2.4316128277939493,0.006685915841041841,0.23700776002648868,1.6610785650545417,2.772536451605193,0.0001625419248917027,0.05662319189601755,1.278897902987479,0.8841837197791889,0.19213102831199919,0.11999627626755102,1.9709505944546684,0.18366258214288206,0.17066714094676153,0.6456660397411417,2.5780625306634243e-06,1.6591066840772115e-06,0.0,0.1175746828669624,0.1956760960299691,0.6867186331327395,2.4270963316791275e-05,6.317007012160064e-06,0.0,0.18344088197973596,0.09840202908091297,0.2606366483411785,0.07970092298802689,20,0.14997884665493172,0.09557280798569569,0.20764946820842464,0.06431395816901427,20,0.3334197286346677,0.23445232128412724,0.43328837809804094
gpt-4o-mini,placebo,1,20,20,0.0002071070025723323,0.0022093158067680307,0.002416422809340363,4.838321634656116e-12,0.0024164228045020415,4.692073901144513e-13,2.273652412685466e-11,0.0021104033062488503,0.002779558853423823,1.3291257203135091e-14,4.825030377452981e-12,-0.0,-0.0,0.0,0.0,-0.0,3.099884185359983e-06,7.66920006251079e-06,0.999989040488216,0.0,1.90427536149899e-07,0.0,9.8124940068603e-05,4.781521608686366e-05,0.9998538028713619,0.0,2.5697248254799803e-07,0.0,1.7483959168478606e-05,1.6078388976647476e-05,1.9087102782069218e-05,1.2900026823964922e-06,20,0.00030422234432681325,0.00027643506213964554,0.00033855094375940837,2.9409331361256284e-05,20,0.0003217063034952919,0.000294756939182205,0.00035549631037142096
gpt-4o-mini,placebo,2,20,20,0.064947735549991,0.000357493232483121,0.06530522878247412,1.8373134615857806e-10,0.06530522859874277,7.979349650094058e-12,3.1436350942430502e-09,0.03487049465754599,0.09795210905983011,5.208600785987709e-13,1.8321048607997928e-10,-0.0,-0.0,0.0,0.0,-0.0,0.007384769736754124,0.9924716451130824,0.00014347642319071605,1.9773303187853758e-08,8.895366960643295e-08,0.0,2.096134249066739e-05,0.9999789808454546,0.0,0.0,5.781205473716617e-08,0.0,0.309767633388749,0.29227203703821203,0.32420495646280034,0.15679150430109837,20,0.1016205134601918,0.09938405951398743,0.10360689711997209,0.04328149961860649,20,0.4113881468489408,0.39401728468366715,0.42506244256903136
gpt-4o-mini,placebo,3,20,20,0.7428498602562751,0.37500390007472023,1.1178537603309953,0.0020820116651617117,1.1157717486658336,0.00010896884988823127,0.008752242503741528,0.8536467661826052,1.3096803046451495,5.134352008281088e-06,0.0020768773131534307,0.28639695711595625,-0.0,0.0,0.0,0.28639695711595625,0.21053790867121225,2.0052851390109486e-05,0.789441818605231,7.629217688319682e-09,2.1224294903775676e-07,0.0,0.029475807978622547,0.02786402052019803,0.9426030344712351,5.322125003515032e-05,3.915779909245677e-06,0.0,0.29075309132342725,0.23090346135033415,0.3483858710682863,0.10762516150556029,20,0.10573820289362397,0.07947567011528536,0.14271062338683974,0.03108757382655452,20,0.39649129421705126,0.3361883085445711,0.4585782396626229
gpt-4o-mini,placebo,4,20,20,0.21580919211051114,1.4657421861677116,1.6815513782782228,0.0002902335681239784,1.6812611447100987,7.239981102451385e-06,0.001466484133733061,1.5588931185811312,1.8022790022556558,8.220946022441936e-07,0.0002894114735217342,-0.0,0.28639695711595625,0.0,0.0,0.28639695711595625,0.0028631910825592773,0.028650687996588244,0.9684843675749268,1.2638465362573152e-07,1.6269612719242246e-06,0.0,0.1776161148075824,0.3165764182771335,0.5057947083759788,5.207870812983966e-07,1.223775222384745e-05,0.0,0.28670944645387375,0.22011776742151273,0.3350405948661296,0.14984988173934927,20,0.32309529341414467,0.25555384433994094,0.3991376194371673,0.18166478032171762,20,0.6098047398680184,0.5143991016513714,0.6872531587792995
gpt-4o-mini,placebo,5,20,20,0.34698457138401567,0.000349750664671184,0.34733432204868686,7.126064736114274e-07,0.34733360944221325,1.6000645454536707e-11,2.8885288318513884e-06,0.05311029504258168,0.664637159694221,1.0412480689540967e-09,7.115652255424733e-07,0.28639695711595625,-0.0,0.0,0.0,0.28639695711595625,0.007300194253041348,0.942983088243629,0.04971544144506908,1.0308343413780714e-06,2.452239192098201e-07,0.0,1.0068317689004134e-05,0.9999807641706766,8.976745421028965e-06,1.6441406472269068e-07,2.635214861724831e-08,0.0,0.28832930662849493,0.27095515609086457,0.30664830892938194,0.13517608288220223,20,0.13121112238343646,0.11321534012027748,0.15507348919623148,0.06780513971684601,20,0.4195404290119314,0.39561433409778207,0.44388174649168827
