model,condition,seed,H_pre,H_post,H_delta,H_adj_pre,H_adj_post,H_adj_delta,H_decision_pre,H_decision_post,H_decision_delta,H_write_delta
qwen3-235b,base,1,0.32270015061028945,0.29046872888599984,-0.03223142172428961,0.28234481181528154,0.3233338663516099,0.04098905453632834,0.416910523676473,0.5691276292136933,0.1522171055372203,0.043526382799525476
qwen3-235b,base,2,0.4096379525101783,0.27430101074967683,-0.13533694176050148,0.36660462559176654,0.3142480216079384,-0.05235660398382813,0.5754789615048731,0.5431129261401189,-0.03236603536475424,
qwen3-235b,base,3,0.3568267824760828,0.2233687186972588,-0.133458063778824,0.29444698567090233,0.2555558965302477,-0.038891089140654644,0.47473879896793403,0.4387967952915565,-0.03594200367637751,
qwen3-235b,base,4,0.3346998455319,0.23723264461321453,-0.09746720091868549,0.29554522132026523,0.26738974263335985,-0.028155478686905377,0.4522554696215448,0.45051317958871623,-0.0017422900328285529,0.22737051074326753
qwen3-235b,base,5,0.33101204760052827,0.28666191078715475,-0.04435013681337352,0.292207950228856,0.32660892164541633,0.034400971416560344,0.44223850919522306,0.5680701223718297,0.12583161317660668,
qwen3-235b,base,6,0.4495499742521797,0.482070344347181,0.032520370095001305,0.3686319909790155,0.49800203491200795,0.12937004393299245,0.5326391677855802,0.9707675067239786,0.4381283389383984,-0.06959442382749081
qwen3-235b,base,7,0.336547271870048,0.3094265501901686,-0.02712072167987939,0.29763322597496017,0.3493735610484302,0.051740335073470034,0.4557297412952754,0.6130533057035573,0.15732356440828194,
qwen3-235b,base,8,0.3441870730796105,0.27852000906008273,-0.06566706401952777,0.29211425194999163,0.30251100845530554,0.010396756505313909,0.49726138756141003,0.5757202385091225,0.07845885094771243,0.02864084447554316
qwen3-235b,base,9,0.34251847033776384,0.28324612598750043,-0.059272344350263406,0.2880867071659995,0.32319313684576206,0.035106429679762574,0.5173504496749792,0.5609911607460422,0.04364071107106293,
qwen3-235b,base,10,0.3321909077268272,0.22759850881572247,-0.10459239891110472,0.2791137903157984,0.2675455196739841,-0.011568270641814316,0.45502639700719455,0.4506333725224473,-0.0043930244847472655,
qwen3-235b,base,11,0.36792781289683113,0.15945124922542092,-0.2084765636714102,0.31244836301137485,0.19081979261321255,-0.1216285703981623,0.4948497666061626,0.3008049056705318,-0.19404486093563078,0.17278575502415328
qwen3-235b,base,12,0.36800693596056355,0.30137000248531626,-0.0666369334752473,0.3288918458824105,0.3266583956724032,-0.002233450210007315,0.5168890806399193,0.5701506217552027,0.05326154111528336,0.045098984036410605
qwen3-235b,base,13,0.3539774838976167,0.27689352084509056,-0.07708396305252613,0.3145140043940376,0.3090806986780794,-0.005433305715958181,0.4763211002716781,0.5517316954633755,0.0754105951916974,
qwen3-235b,base,14,0.36090210927616706,0.3194312151089553,-0.04147089416721178,0.31829500733481003,0.3440279190389149,0.025732911704104855,0.5134400053873808,0.618617036648666,0.10517703126128519,-0.013774062709234647
qwen3-235b,base,15,0.39596189465214465,0.2924517882586647,-0.10351010639347996,0.3564289985448849,0.3239914890642922,-0.03243750948059271,0.5562823696092938,0.57015921516966,0.013876845560366169,0.12685564411263872
qwen3-235b,base,16,0.3747245849045143,0.3439512614354628,-0.03077332346905154,0.33624625191108404,0.3838982722937245,0.047652020382640436,0.5393142097356358,0.6824795872715915,0.1431653775359557,
qwen3-235b,base,17,0.3172483662415824,0.3041901398504856,-0.013058226391096828,0.2729146446024416,0.3441371507087473,0.0712225061063057,0.3885975857958855,0.6028764810968017,0.2142788953009162,
qwen3-235b,base,18,0.38282086453701664,0.20591307812796275,-0.17690778640905389,0.34452321123229473,0.2458600889862244,-0.09866312224607032,0.5540156333804402,0.40710688422363367,-0.14690874915680657,
qwen3-235b,base,19,0.4012927582279578,0.3698517092310732,-0.0314410489968846,0.36189754789349304,0.39155983922816107,0.029662291334668023,0.5577736956189614,0.7254696758410357,0.16769598022207433,0.059054785303960855
qwen3-235b,base,20,0.3543412736033744,0.2674198444141139,-0.08692142918926049,0.3004985471515455,0.298400634789549,-0.0020979123619965234,0.47387024508346537,0.5135097031996771,0.03963945811621178,0.09882171826949393
qwen3-235b,placebo,1,0.37316855720127445,0.4694526266882828,0.09628406948700835,0.33309089791344093,0.4307997632493624,0.09770886533592149,0.5236441799272609,1.051599381367423,0.5279552014401621,0.06263728773901595
qwen3-235b,placebo,2,0.36386238318325465,0.41040831443531967,0.04654593125206502,0.32524949327503494,0.43463044994876304,0.1093809566737281,0.5018997156947548,0.7919276851781993,0.29002796948344456,0.025352863237881218
qwen3-235b,placebo,3,0.3491716298419766,0.48727560145308707,0.1381039716111105,0.31166696773472985,0.503726821848143,0.19205985411341314,0.45694884885819004,1.047822052251655,0.5908732033934649,0.008772451700475359
qwen3-235b,placebo,4,0.3487139253579506,0.47881991559870035,0.13010599024074976,0.31028536904593257,0.4435075417053893,0.13322217265945674,0.5337236740985761,1.1730283887393143,0.6393047146407381,0.048258586590802954
qwen3-235b,placebo,5,0.3089986445843905,0.551571311981464,0.2425726673970735,0.2703046164216974,0.5525349532693233,0.28223033684762594,0.3729798100625624,1.028372615121527,0.6553928050589645,0.4812457773039823
qwen3-235b,placebo,6,0.3143168543888999,0.3925910147878732,0.07827416039897334,0.2623638041514842,0.3883502646483483,0.12598646049686413,0.368353894244886,0.7514545376739331,0.3831006434290471,0.0325360540508835
qwen3-235b,placebo,7,0.36590780225106817,0.4006096333976711,0.03470183114660291,0.3264100569150831,0.4116514129033976,0.08524135598831445,0.46638258537317967,0.7686256839787629,0.3022430986055832,0.1742052164643576
qwen3-235b,placebo,8,0.34230134754460195,0.4715766779284069,0.12927533038380495,0.3033490921984856,0.4856651606206445,0.18231606842215892,0.44171201161551726,0.933814463024727,0.4921024514092098,0.07035981010024484
qwen3-235b,placebo,9,0.4074957208704295,0.4183319764993326,0.010836255628903113,0.36960016022682723,0.38370768668707916,0.014107526460251929,0.5895750076172995,0.7895877716830842,0.20001276406578472,0.029798822339834385
qwen3-235b,placebo,10,0.3331507536215837,0.4010605133076194,0.06790975968603569,0.2933173475062897,0.41935911763511563,0.12604177012882595,0.4123797563205035,0.8272436629791626,0.41486390665865913,0.09897039504752614
qwen3-235b,placebo,11,0.39571293040763617,0.35190971334231747,-0.0438032170653187,0.35599997142667333,0.31815188383640564,-0.0378480875902677,0.5778464121548978,0.853953958033122,0.27610754587822417,0.15444138623171655
qwen3-235b,placebo,12,0.393961108526411,0.4531643694217483,0.05920326089533734,0.31665910694387195,0.45756029442372376,0.1409011874798518,0.4833814234387433,0.9883677068520209,0.5049862834132777,0.04254052182469026
qwen3-235b,placebo,13,0.5131275147440931,0.4269397577436769,-0.08618775700041625,0.48963613054541216,0.4024058798968179,-0.08723025064859424,0.7596966399504833,0.8490317799177794,0.08933513996729614,-0.018202582901493625
qwen3-235b,placebo,14,0.3793403401938432,0.44281858277452585,0.06347824258068263,0.3403326192091984,0.44555622908409703,0.10522360987489865,0.5180649729838633,0.8583343669683754,0.34026939398451206,0.12330832044832607
qwen3-235b,placebo,15,0.33470832645880905,0.450738824741933,0.11603049828312395,0.2963927899938335,0.4241837673730432,0.1277909773792097,0.45911013381722476,0.9720250606481476,0.5129149268309229,0.13859038319102923
qwen3-235b,placebo,16,0.40336398672733725,0.5280239344197216,0.12465994769238437,0.36411235831095545,0.526006857720474,0.1618944994095185,0.5681478454041471,1.0583786398708541,0.49023079446670703,0.07234401103393617
qwen3-235b,placebo,17,0.3734251908208624,0.40954199321692464,0.03611680239606224,0.33332161649772957,0.4266929956668529,0.09337137916912336,0.5068443331840483,0.8392034118425402,0.3323590786584919,0.048400436274493086
qwen3-235b,placebo,18,0.318102735015973,0.46283202358051934,0.1447292885645463,0.27830772211485477,0.4611834873778851,0.18287576526303034,0.4008181058850523,0.9124393154311706,0.5116212095461183,-0.015831934566761463
qwen3-235b,placebo,19,0.3741567845110181,0.5247071714949917,0.1505503869839736,0.3330133582772835,0.5335525776269063,0.20053921934962282,0.5481325490690436,1.0636334632553979,0.5155009141863542,0.030638191015948113
qwen3-235b,placebo,20,0.33070929811900357,0.4477654865454517,0.1170561884264481,0.291976638120438,0.4436096714576715,0.1516330333372335,0.4465466888069364,0.8860861971738794,0.439539508366943,0.12085483465685598
qwen3-235b,switch,1,0.2936083712635979,0.42090530723573055,0.12729693597213265,0.23902713482652158,0.4197906205689671,0.18076348574244552,0.3375411210880493,0.8901274641732464,0.5525863430851972,-0.00019680609277727967
qwen3-235b,switch,2,0.35571309852843286,0.4815629690163456,0.12584987048791274,0.303194898521365,0.451490213009426,0.148295314488061,0.5164217848301573,1.0193966489788464,0.5029748641486891,-0.007361380490792824
qwen3-235b,switch,3,0.4624060212177409,0.4486099439563504,-0.013796077261390483,0.4389116279718265,0.45576468271805864,0.016853054746232166,0.6558020275256762,0.9280418820081724,0.2722398544824962,0.05697114456694191
qwen3-235b,switch,4,0.41002763907850615,0.4740082858253076,0.06398064674680143,0.36460989305636504,0.45272363423020884,0.0881137411738438,0.6037786016157805,1.1906810487597836,0.5869024471440032,-0.09351731247945572
qwen3-235b,switch,5,0.336254401972299,0.32630345097034114,-0.009950951001957864,0.280078847875842,0.3589345575941706,0.07885570971832861,0.4129669789950666,0.6620085954465338,0.24904161645146716,
qwen3-235b,switch,6,0.31438268600836233,0.48560097158422433,0.171218285575862,0.2743916347622422,0.5181772425189634,0.24378560775672115,0.3888897363525819,1.0177938272896474,0.6289040909370656,
qwen3-235b,switch,7,0.4116034139290176,0.3533851610896903,-0.0582182528393273,0.36604322997832034,0.3392207298778336,-0.026822500100486757,0.5498755728748286,0.7511610496740567,0.20128547679922815,-0.14485876126185804
qwen3-235b,switch,8,0.32042921230242544,0.44484157391212253,0.1244123616096971,0.26428687702404446,0.47717896773380886,0.2128920907097644,0.4489127298759394,0.9217357030659122,0.47282297318997285,
qwen3-235b,switch,9,0.3042296404059027,0.3953269117562594,0.09109727135035667,0.26612910195193523,0.4261201639843465,0.15999106203241126,0.4208905752514193,0.8246157195152816,0.40372514426386225,
qwen3-235b,switch,10,0.32687151435160444,0.5193875819815468,0.19251606762994233,0.2883473840477827,0.5350352636509815,0.24668787960319882,0.4795748888380888,1.0693416245100245,0.5897667356719356,0.06747424836347404
qwen3-235b,switch,11,0.2952155032459416,0.35673996602375085,0.06152446277780926,0.2517321856635077,0.3535309238889485,0.10179873822544083,0.29221795580739146,0.7963043027624823,0.5040863469550909,-0.06155185392191076
qwen3-235b,switch,12,0.3815056692886536,0.4804124498410138,0.09890678055236019,0.30549835878883347,0.4740261473516854,0.16852778856285194,0.5749802417159423,0.9927304146524725,0.41775017293653016,0.07213715232440548
qwen3-235b,switch,13,0.3579549588742846,0.43136367389141644,0.07340871501713186,0.3143495433965696,0.39176613957137046,0.07741659617480084,0.47059847240502906,0.9611709523518999,0.4905724799468708,-0.06915944688138587
qwen3-235b,switch,14,0.3724235350861948,0.3565316114688874,-0.015891923617307402,0.33292578975020987,0.396478622327149,0.06355283257693911,0.5029692401193364,0.7090414601953785,0.2060722200760421,
qwen3-235b,switch,15,0.3393738630965233,0.3959984850107703,0.056624621914247,0.2954162805746781,0.4082158634921213,0.11279958291744319,0.4371461388380343,0.8183596273460015,0.3812134885079672,0.04190927060943517
qwen3-235b,switch,16,0.41565995530121,0.49786954348647106,0.08220958818526103,0.37782029436501696,0.5028795949140306,0.1250593005490136,0.6300614966591562,0.9596708519225062,0.32960935526335,0.02979320434123045
qwen3-235b,switch,17,0.28976568359302696,0.36736927415800946,0.0776035905649825,0.24731297790277812,0.3302428583335586,0.08292988043078048,0.35114593536348515,0.7518847151229386,0.4007387797594535,0.002290373541597668
qwen3-235b,switch,18,0.3541295751484584,0.5448352180954539,0.1907056429469955,0.3158673448935967,0.5682427327901616,0.2523753878965649,0.4980549813260988,1.104976179229867,0.6069211979037681,0.06421663701494895
qwen3-235b,switch,19,0.3721284347503483,0.4077012529186174,0.03557281816826913,0.3344354934278234,0.4123538017835422,0.07791830835571878,0.4849113290243953,0.8259881773735942,0.3410768483491989,-0.019502399101974044
qwen3-235b,switch,20,0.3635328880868548,0.4318612867070463,0.06832839862019152,0.32471709376401975,0.40143963136252225,0.0767225375985025,0.49306752643991736,0.9096099448985685,0.41654241845865114,0.03456625033970662
